msisdn,event_occurrence_flag,estimated_clv_amt,tenure_in_days,avg_recharge_3mo,satisfaction_score,total_call_drops_past_period,total_handover_failures_past_period,avg_rsrp_dbm_past_period
919565153945,True,396.97,69,957.57,59,0.0,6.0,88.5
918467729242,False,115.79,84,666.0,100,0.0,5.0,60.333333333333336
917744037800,True,3088.74,81,301.98,90,0.0,3.0,36.25
919665691647,False,3435.91,28,871.63,95,0.0,7.0,60.0
918645272822,False,1284.37,54,70.06,60,0.0,6.0,55.57142857142857
918743078982,True,645.33,87,767.63,71,0.0,8.0,55.0
918593521006,False,3836.67,43,157.6,74,0.0,4.0,65.25
918262640058,False,976.41,4,640.59,74,0.0,5.0,30.2
918111272861,True,1071.56,72,24.52,79,0.0,4.0,29.857142857142858
917644630523,True,1441.46,52,173.63,5,0.0,5.0,64.5
919122353925,False,2958.28,27,301.92,45,0.0,4.0,39.142857142857146
917045490921,True,4127.63,72,404.7,4,0.0,2.0,57.0
918817363615,False,3060.25,99,113.01,100,1.0,7.0,50.57142857142857
917643941414,False,2013.05,90,623.49,2,0.0,3.0,48.25
917368287033,True,1194.93,69,370.34,50,0.0,3.0,80.5
917491995979,True,2447.98,16,530.93,51,0.0,6.0,58.375
917496107065,False,1755.01,69,105.33,46,0.0,10.0,43.0
918073295668,False,547.84,99,351.96,24,0.0,3.0,77.4
919675944972,True,4147.05,56,452.29,74,0.0,3.0,34.0
918515672889,False,497.31,68,701.67,64,0.0,7.0,50.0
918962750929,False,569.35,82,487.29,86,1.0,4.0,54.5
918538638860,True,721.47,57,732.1,85,0.0,3.0,37.22222222222222
917882192670,True,2985.24,41,899.17,96,0.0,6.0,47.57142857142857
917053002550,False,2147.42,62,857.81,80,0.0,3.0,52.333333333333336
919679245233,True,38.4,95,992.24,42,0.0,9.0,54.5
918079770569,True,2158.1,82,711.49,55,0.0,5.0,50.2
918824989680,False,2614.55,16,510.55,28,0.0,3.0,38.75
917699681969,False,280.7,67,657.36,3,0.0,4.0,54.4
918912402662,True,1142.33,42,183.2,11,0.0,5.0,53.875
917321394470,True,899.84,75,777.66,9,0.0,5.0,53.857142857142854
919157762617,True,1367.13,8,303.41,64,0.0,5.0,26.0
919923699745,True,2299.48,6,394.71,18,0.0,3.0,50.0
918252055106,False,4132.72,43,820.05,20,0.0,6.0,31.0
918131255675,True,3735.82,19,130.84,71,0.0,7.0,57.2
919975807892,True,2182.87,52,340.68,60,0.0,7.0,50.5
917270551270,False,2913.01,78,450.83,7,0.0,5.0,60.333333333333336
918321182659,False,3122.8,3,288.38,76,0.0,4.0,61.333333333333336
919941417062,False,2649.09,80,867.39,94,0.0,3.0,48.25
918289789131,True,1497.7,100,85.54,16,0.0,4.0,39.833333333333336
918242911821,False,1180.26,18,114.97,41,0.0,6.0,60.625
919338463041,False,4042.97,49,174.2,81,0.0,1.0,38.333333333333336
919204526134,True,4304.67,69,251.34,63,0.0,8.0,31.571428571428573
918846465000,True,1810.68,82,882.66,99,0.0,9.0,42.5
919754811152,True,4019.34,11,422.83,98,0.0,8.0,54.0
918991056435,False,4604.33,94,464.2,80,0.0,4.0,50.25
917946534877,True,1441.46,68,106.09,52,0.0,5.0,49.75
918055366449,True,970.08,58,366.91,37,0.0,5.0,48.75
917882957524,True,1687.92,60,98.61,4,0.0,4.0,33.22222222222222
917240251661,True,1781.1,38,739.75,56,0.0,7.0,45.714285714285715
918051454923,True,1579.03,48,129.47,75,0.0,4.0,45.8
917354813720,True,1740.88,56,155.92,23,0.0,7.0,50.25
919685741915,True,1556.26,12,526.15,18,0.0,5.0,63.666666666666664
917328403409,False,3252.01,20,419.03,43,0.0,3.0,58.0
919443593434,True,3687.48,21,333.56,18,0.0,3.0,36.166666666666664
919910678913,False,2518.12,45,857.89,35,0.0,4.0,54.75
917651581691,True,2052.3,15,212.81,15,0.0,3.0,54.833333333333336
917766590443,False,1459.62,51,299.44,81,0.0,4.0,40.666666666666664
919041322270,False,4386.95,71,83.92,85,0.0,5.0,61.5
917365097623,True,2963.83,69,960.34,49,0.0,2.0,43.0
918732760138,False,4335.3,19,104.58,100,0.0,3.0,52.0
918145921803,False,3264.03,67,271.84,66,0.0,4.0,87.33333333333333
918938264714,False,2767.57,19,659.56,58,0.0,5.0,59.6
917995811976,True,1213.32,38,689.53,83,0.0,5.0,55.666666666666664
919476758136,True,4776.68,68,684.2,62,1.0,8.0,19.5
917434758564,True,1731.3,68,473.37,31,0.0,5.0,59.0
917257324536,True,114.26,56,54.84,59,0.0,5.0,24.25
919330143102,False,316.79,21,216.09,18,0.0,2.0,22.666666666666668
917823946934,True,4656.41,77,923.79,76,0.0,6.0,30.333333333333332
919410196532,True,2436.23,41,818.22,73,0.0,3.0,52.5
919828935922,True,622.32,61,543.17,3,0.0,5.0,48.0
917751159774,True,2121.1,7,499.85,9,0.0,8.0,46.666666666666664
918027708670,False,135.63,30,846.32,2,0.0,5.0,54.285714285714285
917843828285,True,2567.51,6,945.72,3,0.0,2.0,63.25
917413613460,False,3986.69,52,22.11,35,0.0,4.0,43.2
919210776336,True,2964.23,42,950.59,64,0.0,5.0,67.25
918485455239,True,3286.88,41,726.45,84,0.0,1.0,37.0
918235358894,False,2325.35,40,666.39,52,0.0,3.0,50.714285714285715
918297703275,True,376.89,28,420.18,4,0.0,9.0,65.33333333333333
919035157048,False,1743.39,37,922.78,70,0.0,5.0,48.666666666666664
918525310290,True,2362.87,67,514.47,30,0.0,10.0,81.0
918744997179,False,4935.37,74,947.89,42,0.0,8.0,65.5
917567747634,True,3336.38,94,635.11,10,0.0,6.0,45.125
917513891087,False,2064.89,89,193.79,95,0.0,2.0,54.333333333333336
917099218439,False,1986.77,84,932.26,98,0.0,6.0,54.0
917697940975,True,2673.47,80,362.3,34,0.0,1.0,41.75
917567747634,False,2123.57,37,635.11,10,0.0,6.0,45.125
918842353139,True,403.74,56,241.49,37,0.0,3.0,10.0
917335954600,True,1935.93,20,684.44,59,0.0,5.0,56.5
917519927529,True,2058.7,40,738.07,19,0.0,3.0,72.0
918431468604,False,2208.32,34,902.88,45,0.0,3.0,58.333333333333336
919316259067,True,1269.27,23,237.7,43,0.0,4.0,57.375
918707484488,True,1047.31,72,28.33,49,0.0,9.0,54.25
919908503113,False,1811.96,3,986.01,84,0.0,6.0,16.6
918870778191,True,4938.38,28,531.0,77,0.0,5.0,29.5
918076303124,True,4359.24,75,908.25,54,0.0,1.0,63.5
917162028997,True,4379.44,89,165.38,0,0.0,4.0,45.0
919470700778,False,3832.98,64,185.23,15,0.0,5.0,41.6
918007142260,True,3517.58,15,147.28,72,0.0,6.0,51.2
919231951249,False,400.81,78,381.79,55,0.0,4.0,65.0
918368878709,False,1154.41,75,43.71,37,0.0,4.0,29.5
918932931842,False,272.31,11,724.66,14,0.0,5.0,57.8
918777556269,False,692.68,81,391.59,46,0.0,2.0,34.0
918903145590,True,3353.11,76,350.34,67,0.0,5.0,46.625
918995627518,False,2580.63,76,439.75,98,0.0,4.0,53.833333333333336
919172106337,False,731.98,100,431.26,11,0.0,6.0,49.75
919691864041,True,168.79,75,677.51,32,0.0,5.0,63.166666666666664
919402093847,False,4722.74,38,209.01,32,0.0,3.0,59.0
919923699745,True,3002.66,86,394.71,18,0.0,3.0,50.0
918713336599,True,4816.56,23,268.33,15,0.0,7.0,60.333333333333336
919659157927,True,424.69,94,582.49,9,0.0,6.0,35.8
918825957977,False,1514.62,53,683.57,88,0.0,5.0,69.5
919767803644,True,978.3,94,176.05,69,0.0,4.0,46.0
919373077218,False,4320.23,91,250.18,59,0.0,5.0,33.666666666666664
918138832493,True,511.92,16,221.29,28,0.0,7.0,34.0
917589356566,True,3135.83,45,147.52,55,0.0,4.0,36.75
919574338859,False,2807.63,9,890.52,17,0.0,2.0,
918819244083,True,216.45,49,480.72,76,0.0,2.0,80.0
917408390575,True,4706.11,35,226.91,38,0.0,3.0,49.5
918639042338,False,3303.61,3,988.75,40,0.0,5.0,31.25
918851350739,False,1066.86,93,784.22,31,0.0,9.0,22.0
918547799171,True,109.9,3,971.55,24,0.0,6.0,78.5
917815080993,False,160.03,5,521.24,76,0.0,7.0,51.142857142857146
918324367744,False,2631.1,68,560.69,40,0.0,6.0,30.0
917271055863,False,1013.4,41,392.12,90,0.0,4.0,47.0
918442642321,False,323.46,72,551.74,97,0.0,7.0,63.166666666666664
918701018911,False,3938.39,46,258.02,28,0.0,7.0,44.44444444444444
918246369258,True,1451.84,61,295.73,31,0.0,7.0,49.666666666666664
917619298045,False,1786.66,86,318.87,22,0.0,6.0,56.0
919889635392,False,1060.2,12,144.03,25,0.0,6.0,40.1
918708176663,True,1680.55,50,472.84,85,0.0,5.0,25.25
919574081104,True,801.0,45,133.98,88,0.0,7.0,42.25
918423756197,False,3268.19,87,845.22,93,0.0,4.0,49.77777777777778
917224908174,False,2551.86,54,138.51,65,0.0,4.0,54.44444444444444
919371357111,False,2237.83,61,560.77,22,0.0,7.0,59.857142857142854
917261810763,False,682.03,48,197.58,48,0.0,4.0,40.5
918721025347,True,1440.69,25,498.29,79,0.0,4.0,48.2
917542934161,False,578.4,27,973.18,27,0.0,5.0,55.666666666666664
917550606479,True,3830.04,91,818.16,0,0.0,6.0,49.0
918233708056,False,4633.73,63,866.0,43,0.0,5.0,68.6
919136189070,False,1475.53,79,684.9,71,0.0,5.0,50.5
917195387472,False,2337.13,30,865.49,43,0.0,8.0,52.57142857142857
919568114320,True,1460.4,96,80.05,11,0.0,9.0,49.57142857142857
917683577992,True,650.86,42,995.1,53,0.0,4.0,36.6
917176876436,False,414.23,42,505.16,74,0.0,6.0,45.75
919959863754,True,4555.37,96,105.05,2,0.0,9.0,33.333333333333336
919428365056,False,898.69,3,151.53,85,0.0,6.0,36.75
919717260269,False,2533.54,26,643.7,97,0.0,7.0,38.333333333333336
917943614372,False,3385.89,24,225.73,25,0.0,2.0,38.6
919443499414,True,1991.67,45,88.69,74,0.0,7.0,53.714285714285715
918766312876,True,1866.5,48,750.59,52,0.0,7.0,42.0
918107337642,False,4935.85,56,260.33,43,0.0,4.0,59.4
919377965146,False,4058.1,51,599.37,79,0.0,4.0,49.857142857142854
919345155074,False,3388.78,77,210.16,2,0.0,1.0,38.2
919651552513,False,3774.19,94,587.74,68,0.0,4.0,54.0
918896578985,False,1806.18,90,732.11,81,0.0,8.0,62.5
918944620470,False,3259.51,21,466.44,18,0.0,8.0,51.625
918586712032,True,557.95,88,510.48,61,0.0,3.0,43.5
919060652074,False,589.07,70,22.63,32,0.0,5.0,69.0
917263787271,False,4440.62,39,17.88,62,0.0,4.0,54.166666666666664
919489160101,False,1435.21,60,715.92,88,0.0,5.0,51.0
919697019445,False,4192.91,92,771.36,30,0.0,5.0,45.857142857142854
918368741091,True,3585.27,83,915.29,21,0.0,3.0,70.66666666666667
918053498326,False,2664.12,52,118.91,22,0.0,6.0,51.666666666666664
918925988293,False,3594.12,68,422.37,0,0.0,8.0,75.5
918054393708,False,2079.18,46,497.61,44,0.0,3.0,68.25
917092292243,True,4132.72,97,700.76,32,0.0,5.0,50.333333333333336
919100654796,True,2994.79,11,941.24,93,0.0,8.0,53.4
918479250414,True,4526.56,96,818.27,85,0.0,6.0,46.36363636363637
919340505846,True,1106.81,99,416.98,27,0.0,5.0,55.0
917900587144,False,2102.1,16,950.94,31,0.0,1.0,49.0
917364006941,True,10.77,55,327.42,20,0.0,4.0,43.857142857142854
917417436465,False,3866.89,83,317.49,46,0.0,6.0,50.125
918061886576,False,1901.0,26,986.1,60,0.0,10.0,49.5
919697368099,False,2978.37,50,274.74,71,0.0,7.0,37.8
919824077950,True,4115.15,80,570.8,10,0.0,9.0,70.0
918253070489,False,2210.16,75,937.98,23,0.0,6.0,49.55555555555556
918139907416,False,2120.04,99,684.82,79,0.0,9.0,42.25
919400565848,False,580.32,85,287.29,91,0.0,2.0,53.2
917512624365,False,3870.29,71,26.5,47,0.0,2.0,24.666666666666668
918027918636,False,3574.17,1,889.54,7,0.0,4.0,58.25
917543199610,True,2753.35,59,382.53,55,0.0,4.0,71.5
918889740931,True,2869.26,41,788.45,5,0.0,2.0,71.625
919744446292,True,2387.6,13,308.57,76,0.0,3.0,43.5
919436289709,True,3344.22,12,663.1,55,0.0,8.0,58.0
917656293602,True,1713.17,12,692.98,80,0.0,3.0,37.2
917790854733,True,569.28,88,911.73,39,0.0,1.0,35.5
919300016872,True,2748.19,78,357.71,89,0.0,4.0,45.75
917449036081,True,3865.73,42,6.22,63,0.0,4.0,13.666666666666666
919654424954,False,3402.65,79,2.94,85,0.0,7.0,62.75
917158844179,False,790.22,33,892.3,1,0.0,7.0,32.166666666666664
918932511538,False,1538.52,83,226.7,30,0.0,3.0,77.25
919714225802,False,3978.01,7,480.2,52,0.0,5.0,21.0
917835156548,False,3999.55,47,550.07,51,0.0,4.0,47.166666666666664
919094407076,False,1697.93,4,131.39,75,0.0,4.0,55.142857142857146
917491404673,True,1013.81,69,556.6,1,0.0,4.0,54.166666666666664
917825768309,True,3574.12,100,727.63,5,0.0,4.0,31.6
917605064858,True,1970.66,41,668.04,58,0.0,4.0,46.0
917841476312,False,1770.85,31,366.89,83,0.0,1.0,56.4
918912402662,True,1506.07,31,183.2,11,0.0,5.0,53.875
919763414778,True,2011.28,41,198.44,28,0.0,4.0,51.75
919319057193,False,324.14,82,901.49,10,0.0,6.0,57.0
919361388464,False,2164.54,39,476.96,96,0.0,6.0,79.5
917387820537,False,2737.27,72,888.55,23,0.0,4.0,51.6
917828118650,True,575.8,58,543.82,31,0.0,5.0,43.333333333333336
917732343731,False,805.82,83,16.27,67,0.0,7.0,72.75
917523820885,True,3988.6,41,728.03,73,0.0,6.0,39.25
919984820893,True,2047.91,91,904.88,5,0.0,10.0,58.0
918652622320,True,3971.21,7,119.09,79,0.0,6.0,57.2
918244608630,False,4187.72,29,725.18,37,0.0,0.0,60.5
919685011686,False,2565.38,63,227.71,70,0.0,4.0,49.5
919607371597,True,278.08,43,502.31,5,0.0,4.0,56.0
919252209366,False,173.19,59,805.89,49,0.0,6.0,52.4
917883925729,True,1497.46,97,852.25,32,0.0,3.0,58.166666666666664
917575246182,False,216.56,47,233.34,77,0.0,3.0,44.142857142857146
919210726347,False,1273.45,80,44.93,20,0.0,4.0,34.8
918512849852,True,1907.42,89,918.82,90,0.0,3.0,68.5
919807498587,False,4477.79,27,231.12,80,0.0,5.0,57.142857142857146
919037963908,True,3247.34,6,15.54,15,0.0,4.0,75.0
919779302063,True,550.36,25,75.05,38,0.0,1.0,78.0
918860392455,True,463.9,35,633.05,31,0.0,5.0,16.5
918207250969,True,2392.48,9,103.08,15,0.0,8.0,52.0
919485203088,True,4020.5,0,544.21,18,0.0,6.0,54.142857142857146
918051515688,False,2517.67,67,10.55,93,0.0,4.0,42.166666666666664
918418304567,True,2125.77,72,654.69,0,1.0,4.0,32.5
918990824177,True,4975.35,1,761.79,23,0.0,5.0,35.25
919105400301,True,4502.25,82,321.83,30,0.0,5.0,50.0
917630180604,True,3518.78,78,811.58,71,0.0,7.0,23.0
919877685081,True,621.36,52,965.13,8,0.0,6.0,60.4
918400727238,False,1273.64,43,13.11,60,0.0,8.0,34.0
918362296424,False,3100.73,50,694.03,96,0.0,3.0,52.6
919445685199,False,2214.53,61,303.54,30,0.0,7.0,42.5
918179714407,True,4726.12,67,448.55,6,0.0,4.0,60.57142857142857
918669192918,True,251.92,6,533.66,76,0.0,11.0,37.5
918933034905,False,542.37,86,721.9,44,0.0,2.0,65.5
919411976659,True,1297.73,67,512.88,34,0.0,2.0,57.0
919995384868,False,1732.91,34,775.07,40,0.0,6.0,62.0
917528956230,True,4083.9,42,75.95,15,0.0,4.0,59.5
919747261955,True,2235.42,59,588.82,81,0.0,3.0,36.5
918547129428,False,320.47,60,36.3,76,0.0,7.0,46.5
917272050780,False,1376.94,2,239.46,24,0.0,8.0,46.111111111111114
919829236141,True,2407.38,98,988.03,73,0.0,2.0,58.4
919692657073,True,4304.86,82,480.81,22,0.0,3.0,53.75
918123398645,False,847.24,14,744.78,41,0.0,5.0,57.666666666666664
917923517027,True,3085.21,10,803.53,90,0.0,6.0,41.8
919778843173,False,2825.25,55,876.88,50,0.0,5.0,49.0
919296202444,False,2340.81,84,600.22,82,0.0,6.0,37.0
917453698094,False,1738.57,21,877.9,14,0.0,3.0,37.666666666666664
917811405047,False,3593.31,19,366.1,85,0.0,7.0,57.714285714285715
918533706498,False,3893.92,77,673.54,24,0.0,7.0,47.875
919284637470,True,3504.4,86,185.43,93,0.0,0.0,54.333333333333336
919239120498,True,2196.47,77,982.75,19,0.0,7.0,17.0
917257189761,True,4031.24,21,846.07,80,0.0,8.0,52.25
918689065733,True,1604.87,42,29.31,91,0.0,4.0,70.33333333333333
917488842470,False,2101.96,35,210.71,29,0.0,3.0,36.0
919401289703,False,4912.9,4,983.74,94,0.0,3.0,49.833333333333336
917413417661,False,4665.12,84,670.39,96,0.0,5.0,54.142857142857146
919089516830,True,455.81,41,135.5,35,0.0,6.0,54.2
919087787720,False,687.86,75,354.48,54,0.0,7.0,42.25
918292569882,False,2861.34,75,136.27,1,0.0,11.0,57.5
917613628803,True,1902.96,37,98.6,48,0.0,5.0,59.25
917521247759,False,4994.27,22,891.28,23,0.0,2.0,27.5
917535261654,True,4598.12,13,350.76,82,0.0,6.0,98.0
917120890371,True,2252.84,6,15.21,77,0.0,5.0,24.0
917458579821,True,721.41,42,412.06,39,0.0,4.0,54.0
919281150458,True,2743.47,59,682.63,28,0.0,8.0,61.5
917689704353,True,3717.49,22,2.59,78,0.0,4.0,45.75
917563830893,False,4904.23,83,306.75,62,0.0,5.0,53.0
919057629778,True,4756.89,68,136.56,42,0.0,2.0,70.75
917862650571,True,4547.59,96,599.89,57,0.0,4.0,59.2
919145756342,True,4418.42,73,194.59,79,0.0,5.0,54.0
917698594025,False,1183.92,2,822.95,11,0.0,4.0,65.75
919135774649,True,3099.19,60,649.81,45,0.0,5.0,63.75
919300016872,True,694.6,22,357.71,89,0.0,4.0,45.75
917722124509,False,1676.27,31,838.04,98,0.0,4.0,58.142857142857146
917956447193,False,1891.53,22,522.63,73,0.0,4.0,64.16666666666667
917515328854,True,3875.21,10,55.05,59,0.0,5.0,57.857142857142854
918897690739,True,911.04,62,601.05,78,0.0,6.0,71.8
919021155136,False,4257.77,50,452.81,21,0.0,7.0,52.142857142857146
919017854580,True,3850.32,98,614.72,17,0.0,7.0,22.5
917227153651,True,1508.02,88,20.45,84,0.0,5.0,45.0
919376088968,True,204.97,27,395.08,1,0.0,7.0,46.4
917578670284,False,901.03,49,536.31,42,0.0,5.0,41.0
917564985269,True,1974.19,6,612.87,46,0.0,7.0,35.42857142857143
917749459431,True,3596.05,64,305.75,2,0.0,6.0,19.857142857142858
917400247855,True,3355.95,38,599.71,48,0.0,10.0,58.0
918124322241,True,3635.66,86,999.0,43,0.0,2.0,35.142857142857146
917838161760,True,350.04,66,127.03,12,0.0,9.0,66.66666666666667
917639904576,False,2073.08,12,23.81,69,0.0,6.0,47.625
919931535772,True,1026.81,100,827.74,49,0.0,4.0,57.57142857142857
919721926191,False,4060.27,53,333.5,62,0.0,7.0,63.0
917446369090,False,703.38,58,542.3,19,1.0,6.0,48.44444444444444
918158736557,False,3783.98,74,890.13,100,0.0,5.0,38.333333333333336
918052811909,False,1723.68,16,456.18,45,0.0,8.0,47.666666666666664
918647100434,False,804.29,8,505.01,9,0.0,2.0,61.42857142857143
918601198885,False,4543.38,36,417.67,29,0.0,4.0,66.5
917351960400,True,2053.39,91,900.06,44,0.0,4.0,48.833333333333336
917566090561,False,4626.69,54,152.28,46,0.0,4.0,33.5
918294361972,True,1634.08,68,7.43,15,0.0,5.0,41.5
917773096126,True,1096.43,88,827.69,92,0.0,7.0,48.75
919940507653,True,3177.84,83,490.36,41,0.0,2.0,62.57142857142857
917473976901,False,1829.77,44,22.9,93,0.0,6.0,50.333333333333336
919906478622,True,1687.46,39,154.02,89,0.0,6.0,65.66666666666667
918166605339,True,2777.51,34,113.49,32,0.0,4.0,49.125
917158998032,True,1157.09,90,88.16,36,0.0,9.0,48.666666666666664
917968723414,True,191.01,65,926.71,8,0.0,5.0,62.625
918296847488,False,1772.65,52,590.41,87,0.0,4.0,32.666666666666664
917399974336,True,214.38,0,879.89,85,0.0,5.0,45.0
919534805646,True,1181.55,23,265.41,6,0.0,4.0,64.4
917304205279,False,4661.15,25,942.59,89,0.0,6.0,47.5
919119423746,False,2335.02,86,943.17,41,0.0,8.0,50.45454545454545
917801555686,True,2177.7,66,721.74,62,0.0,7.0,70.0
919320301599,False,3904.82,31,376.02,29,1.0,3.0,43.8
919649735743,True,3824.98,94,792.26,20,0.0,3.0,51.57142857142857
919021793892,True,2601.63,19,90.64,52,0.0,6.0,68.66666666666667
917582949109,True,3268.39,1,505.37,53,0.0,7.0,50.6
917983222878,False,3453.54,24,320.01,40,0.0,6.0,64.5
917290680473,True,3865.22,23,541.28,35,0.0,6.0,76.75
918557023069,True,1943.02,84,319.03,38,0.0,5.0,57.285714285714285
918350764609,False,2868.81,49,319.5,100,0.0,8.0,53.0
919305920746,True,1926.4,45,596.21,38,0.0,7.0,17.333333333333332
917365849190,True,2252.55,85,186.71,14,0.0,5.0,73.0
917293505358,True,4666.37,14,274.66,67,0.0,3.0,38.2
917067779246,True,4340.6,43,991.35,81,0.0,4.0,36.833333333333336
918244798250,True,2375.46,86,913.43,12,0.0,11.0,44.666666666666664
917674755608,True,911.04,18,280.36,100,0.0,6.0,80.0
919237992459,True,2456.03,49,272.11,78,0.0,4.0,62.666666666666664
919800940984,True,3674.39,63,94.18,21,0.0,5.0,55.27272727272727
919179305198,False,906.74,94,915.99,75,0.0,1.0,80.0
919192045446,True,472.99,79,823.26,67,0.0,4.0,66.14285714285714
919316738668,True,3773.25,45,873.48,35,0.0,5.0,54.333333333333336
919390864624,True,2043.28,50,578.79,83,0.0,2.0,31.166666666666668
918384287616,False,4317.89,70,719.57,80,0.0,7.0,13.666666666666666
919349545786,False,3574.55,45,751.34,16,0.0,3.0,58.833333333333336
917381075297,True,3409.5,89,459.48,87,0.0,4.0,60.5
918904315855,False,1937.67,78,78.8,6,0.0,4.0,54.6
917935878994,False,1033.5,13,821.62,95,0.0,7.0,39.0
919385167359,False,743.12,24,998.7,21,0.0,0.0,34.333333333333336
918745377599,False,1515.87,10,721.44,58,0.0,8.0,59.5
918718998498,True,3619.48,37,792.87,52,0.0,2.0,51.714285714285715
917107420369,True,381.76,58,305.02,19,0.0,4.0,77.5
918628238707,True,3568.49,54,703.58,40,0.0,6.0,41.0
919107091983,False,1668.94,57,277.39,9,0.0,6.0,50.333333333333336
917741000011,False,3129.97,91,15.06,53,0.0,4.0,55.625
918784572192,False,3747.54,2,1.36,41,0.0,4.0,38.6
918089419573,False,1909.2,99,876.72,12,0.0,4.0,58.0
918966062974,True,4163.49,14,330.96,29,0.0,2.0,47.0
918193448329,True,246.18,84,308.2,12,0.0,3.0,53.625
917329259035,True,2251.84,96,713.94,81,0.0,7.0,44.22222222222222
918504604930,False,280.23,40,272.1,15,0.0,11.0,54.9
918934898666,False,4458.58,7,121.29,12,0.0,4.0,51.4
917308146694,False,3057.13,31,228.54,8,0.0,5.0,48.2
919235986982,False,4705.95,79,346.52,71,0.0,5.0,29.8
919691344010,False,1296.02,19,56.3,66,0.0,6.0,27.25
917751674031,False,1963.5,80,93.53,71,0.0,8.0,72.0
918432410914,False,1549.01,39,351.51,69,0.0,11.0,61.0
919722697824,True,3729.89,89,903.82,62,0.0,4.0,43.5
917136083924,False,3828.24,31,941.7,8,0.0,1.0,42.6
917807456518,True,3877.99,50,207.76,10,0.0,6.0,69.66666666666667
917025323460,True,1475.4,66,686.36,43,0.0,7.0,46.25
919676763729,True,4660.07,77,819.92,72,0.0,7.0,45.25
918878930355,False,1098.06,7,454.45,8,0.0,8.0,61.0
919011740002,True,1630.74,1,207.71,75,0.0,2.0,24.666666666666668
917125666952,True,2481.9,58,399.92,84,0.0,7.0,76.2
919482889288,True,1527.38,76,214.23,74,0.0,5.0,48.125
917570412914,False,3940.78,80,861.22,26,0.0,7.0,32.75
917933479178,True,1558.57,8,731.01,15,0.0,6.0,53.5
917864092191,False,604.29,98,223.59,3,0.0,2.0,27.666666666666668
919550399650,True,3057.62,5,408.04,74,0.0,3.0,54.333333333333336
919101729519,True,4376.94,36,361.34,19,0.0,4.0,29.0
919843668785,True,4242.36,99,897.86,43,0.0,4.0,9.5
919989849148,False,2793.28,18,647.05,93,0.0,4.0,41.625
917052431950,False,215.59,51,613.01,67,0.0,3.0,46.0
918235614989,False,494.89,71,125.86,26,0.0,7.0,26.5
918870403050,False,2952.04,59,128.79,34,0.0,4.0,36.8
919473382684,True,4302.57,29,651.12,22,1.0,5.0,47.25
917824216542,True,633.06,71,479.48,52,0.0,3.0,20.0
919456551333,False,2202.39,44,898.59,1,0.0,6.0,50.833333333333336
918508161137,False,3170.31,36,122.95,30,0.0,4.0,39.666666666666664
917970172879,False,2283.13,62,916.63,54,0.0,2.0,39.333333333333336
919550682924,False,4888.58,5,632.14,78,0.0,8.0,21.333333333333332
918808620775,False,1042.01,94,751.54,25,0.0,2.0,35.285714285714285
917600566083,False,1125.82,65,496.05,22,0.0,8.0,83.0
917978815630,False,3005.09,2,130.46,56,0.0,8.0,50.5
917557363168,False,3330.35,72,260.39,15,0.0,2.0,51.09090909090909
917711310051,True,69.29,67,288.79,91,0.0,7.0,26.0
918131255675,True,394.07,55,130.84,71,0.0,7.0,57.2
917364887703,False,1027.12,98,119.19,92,0.0,5.0,54.9
919033046681,True,705.08,8,675.27,80,0.0,8.0,49.666666666666664
917772695667,True,4677.23,90,82.76,84,0.0,2.0,44.0
917788075126,True,2183.18,79,717.94,96,0.0,5.0,37.625
918140882778,True,1781.81,3,53.46,32,0.0,5.0,43.5
919200916676,False,4522.25,78,217.91,31,0.0,5.0,53.5
918044850685,False,2329.9,48,554.17,96,0.0,4.0,48.4
919387803202,True,4531.61,82,546.79,59,0.0,9.0,57.2
917610900200,False,4471.41,59,420.71,22,0.0,2.0,35.0
919032638323,False,4619.1,61,974.9,96,0.0,4.0,30.8
919981759978,True,3995.35,0,820.36,47,0.0,6.0,57.333333333333336
918511211495,True,3415.18,50,299.28,89,0.0,0.0,36.2
919220528056,False,3853.3,49,953.71,20,0.0,4.0,44.0
918124350133,False,1911.06,96,863.71,18,0.0,2.0,35.166666666666664
917145520719,True,1499.06,59,409.69,16,0.0,5.0,48.6
919943792834,True,3212.34,79,681.97,28,0.0,4.0,60.0
919849088142,False,2442.13,58,41.89,47,0.0,9.0,33.75
918782448387,False,180.98,47,300.98,28,0.0,6.0,55.333333333333336
917582611532,False,3056.5,32,652.21,68,0.0,8.0,49.75
918635881694,False,2329.11,87,914.93,82,0.0,10.0,33.0
918449606729,True,2004.19,66,666.75,5,0.0,9.0,45.333333333333336
918811967841,False,2284.95,25,599.41,3,0.0,4.0,42.25
918863893256,True,1004.24,53,904.34,19,0.0,3.0,53.5
919763782498,True,4660.58,36,615.93,69,0.0,5.0,28.75
918541542479,False,1053.24,35,534.34,79,0.0,2.0,43.125
917882266582,True,3690.96,37,749.13,54,0.0,5.0,41.75
919325096977,True,4884.86,3,725.32,18,0.0,4.0,38.375
919786236956,True,3899.6,64,28.37,10,0.0,7.0,51.75
917692929517,True,2070.9,4,842.48,5,0.0,2.0,45.25
918955059570,False,2127.69,69,67.02,27,0.0,6.0,74.6
917431675310,True,4175.29,39,613.56,83,0.0,5.0,25.4
918265080225,False,874.17,66,393.68,79,0.0,4.0,34.333333333333336
918905452099,False,3173.04,66,941.28,32,0.0,4.0,38.0
918173456409,True,2914.5,0,49.46,20,0.0,7.0,40.666666666666664
