msisdn,event_occurrence_flag,satisfaction_score,primary_tower_id
918507922155,False,98,TWR_144
918507961865,True,75,TWR_003
918508161137,False,30,TWR_051
918508339770,True,7,TWR_074
918508526390,False,33,TWR_037
918508689990,False,18,TWR_013
918509058380,False,29,TWR_021
918509426830,False,46,TWR_078
918509751531,False,26,TWR_036
918509825605,False,23,TWR_315
918509834067,,26,TWR_020
918509882812,True,59,TWR_047
918510236617,True,97,TWR_009
918510308881,True,84,TWR_029
918510463320,False,49,TWR_112
918510792572,True,57,TWR_239
918511014697,True,24,TWR_093
918511211495,True,89,TWR_037
918511455193,False,67,TWR_156
918511580323,True,86,TWR_220
918511763726,True,3,TWR_351
918512585138,True,88,TWR_068
918512701547,True,13,TWR_124
918512849852,True,90,TWR_202
918513112872,False,40,TWR_007
918513206988,True,93,TWR_016
918513220374,False,35,TWR_118
918514230707,False,74,TWR_148
918514885083,True,4,TWR_090
918515108851,True,100,TWR_061
918515333350,True,56,TWR_041
918515672889,False,64,TWR_249
918515685383,False,12,TWR_070
918515756391,True,93,TWR_160
918516536926,True,85,TWR_065
918516642718,True,48,TWR_177
918516671766,True,11,TWR_042
918518433834,True,14,TWR_053
918518681304,True,74,TWR_284
918518692176,True,37,TWR_044
918519038154,True,52,TWR_037
918519680064,True,17,TWR_313
918519788533,True,38,TWR_007
918520050282,True,72,TWR_014
918520174713,True,29,TWR_041
918521136431,False,60,TWR_283
918521651018,True,15,TWR_055
918521696479,False,32,TWR_014
918521714121,True,14,TWR_040
918522312933,False,65,TWR_029
918522451450,False,65,TWR_019
918523874287,True,66,TWR_041
918523950345,False,95,TWR_021
918523961606,False,5,TWR_051
918524751277,False,99,TWR_120
918525181720,True,38,TWR_078
918525310290,False,30,TWR_193
918525748364,False,2,TWR_027
918525876051,False,15,TWR_052
918525930586,False,16,TWR_023
918526032931,False,37,TWR_084
918526337459,False,91,TWR_044
918526678932,True,71,TWR_022
918526936792,True,22,TWR_154
918527394794,True,74,TWR_133
918527529840,True,70,TWR_008
918527903519,True,62,TWR_034
918528197464,False,53,TWR_125
918528941040,True,12,TWR_016
918529125930,False,23,TWR_148
918529426298,False,68,TWR_030
918531242221,True,98,TWR_016
918532554057,False,71,TWR_078
918532621454,True,20,TWR_133
918533192415,False,99,TWR_159
918533491749,True,55,TWR_003
918533706498,True,24,TWR_009
918533897596,False,4,TWR_020
918534875624,False,47,TWR_023
918534958893,True,10,TWR_243
918534993610,False,40,TWR_024
918535162577,True,15,TWR_223
918535568489,True,91,TWR_030
918536310375,False,71,TWR_061
918536778950,True,88,TWR_063
918537262560,True,36,TWR_010
918537440949,True,49,TWR_168
918537965898,True,76,TWR_455
918538317686,False,39,TWR_061
918538554904,True,89,TWR_176
918538638860,False,85,TWR_071
918538832840,True,38,TWR_055
918539340680,False,5,TWR_058
918539588337,False,75,TWR_008
918539733450,True,86,TWR_268
918540133116,False,68,TWR_015
918540170604,False,33,TWR_198
918540492440,False,23,TWR_004
918540529329,True,82,TWR_082
918540783437,True,81,TWR_056
918540961801,False,12,TWR_333
918540977351,False,58,TWR_017
918541015125,True,62,TWR_025
918541542479,True,79,TWR_199
918541717841,True,54,TWR_066
918541804686,True,1,TWR_126
918542061491,False,19,TWR_173
918542083341,False,31,TWR_113
918542374768,True,27,TWR_073
918542943951,False,19,TWR_065
918542970785,False,63,TWR_024
918543008060,False,30,TWR_001
918543014759,True,6,TWR_078
918543015709,False,70,TWR_204
918543980627,True,22,TWR_001
918544167403,False,42,TWR_126
918544264464,False,14,TWR_113
918544661869,False,62,TWR_031
918545071541,True,48,TWR_050
918545833869,True,38,TWR_021
918546224907,False,76,TWR_266
918546720356,True,63,
918546998451,False,1,TWR_075
918547110201,False,50,TWR_015
918547129428,True,76,TWR_191
918547285885,True,77,TWR_159
918547424693,False,16,TWR_273
918547504991,False,98,TWR_005
918547799171,True,24,TWR_153
918548020689,True,56,TWR_067
918548058189,True,44,TWR_161
918548731742,True,38,TWR_045
918548781344,False,49,TWR_005
918548951618,True,31,TWR_233
918549195708,False,87,TWR_006
918549318330,False,62,TWR_085
918549614875,True,96,TWR_056
918549748436,True,19,TWR_140
918549972386,False,53,TWR_269
918550038771,False,88,TWR_137
918550165596,False,54,TWR_289
918550320086,True,44,TWR_025
918550761818,True,85,TWR_252
918550904983,False,32,TWR_055
918551019709,True,44,TWR_007
918551185196,True,31,TWR_041
918551558895,True,28,TWR_091
918551562813,True,60,TWR_027
918551632248,True,22,TWR_026
918552597094,True,20,TWR_021
918553070149,False,97,TWR_103
918553210608,False,86,TWR_037
918553225274,True,73,TWR_418
918553745264,True,79,TWR_007
918553809069,False,97,TWR_134
918553830525,False,43,TWR_051
918553854176,True,26,TWR_004
918554039848,True,84,TWR_014
918554145481,True,9,TWR_035
918554354263,True,36,TWR_109
918554762903,False,5,TWR_412
918554945552,True,43,TWR_133
918555424924,True,63,TWR_081
918555585773,True,47,TWR_028
918555735702,True,84,TWR_187
918555936898,False,15,TWR_195
918557023069,True,38,TWR_087
918557027753,False,53,TWR_063
918557220130,False,64,TWR_020
918557345129,False,60,TWR_052
918557724698,True,55,TWR_433
918558450763,False,72,TWR_117
918558830012,False,71,TWR_100
918558990517,False,56,TWR_094
918559064599,True,30,TWR_235
918559781099,False,40,TWR_304
918560338203,True,75,TWR_013
918560409439,False,74,TWR_228
918560508934,False,22,TWR_056
918560544045,False,15,TWR_073
918560938195,True,96,TWR_080
918561003053,True,7,TWR_053
918562122502,True,7,TWR_054
918562238135,True,80,TWR_027
918562790683,False,36,TWR_101
918562929828,True,18,TWR_184
918563267151,True,63,TWR_055
918563327376,True,76,TWR_006
918563691059,True,81,TWR_049
918564197331,True,64,TWR_163
918564319318,False,40,TWR_190
918564547781,False,24,TWR_256
918564654057,True,50,TWR_193
918565487367,,23,TWR_025
918566166314,False,90,TWR_090
918566942273,True,89,TWR_064
918567067057,False,88,TWR_077
918567189960,True,95,TWR_042
918567729816,False,2,TWR_052
918567998012,True,43,TWR_044
918568812602,False,40,TWR_116
918568937696,False,98,TWR_308
918569189330,True,42,TWR_119
918569434583,False,33,TWR_064
918570116109,False,92,TWR_089
918570200796,True,91,TWR_057
918570267413,False,40,TWR_035
918570429425,False,1,TWR_003
918570991899,True,42,TWR_148
918571002995,True,57,TWR_077
918571027407,False,5,TWR_149
918571069113,False,78,TWR_064
918571179066,False,56,TWR_018
918571346130,False,61,TWR_050
918571632270,False,43,TWR_109
918571688961,True,10,TWR_007
918573368806,False,75,TWR_005
918573478551,False,50,TWR_091
918573719360,True,29,TWR_036
918573817755,False,35,TWR_025
918573946716,False,48,TWR_030
918574498300,True,4,TWR_026
918575659319,False,52,TWR_003
918576038028,True,89,TWR_095
918576124271,True,89,TWR_037
918576609019,True,64,TWR_011
918576737058,False,4,TWR_363
918577691630,True,8,TWR_023
918577743019,True,58,TWR_126
918578148768,False,56,TWR_145
918578215040,False,41,TWR_254
918578589030,True,49,TWR_062
918578662692,True,45,TWR_042
918578665411,True,21,TWR_169
918578828127,True,57,TWR_076
918579206999,False,78,TWR_013
918579428206,True,69,TWR_191
918579436068,True,68,TWR_016
918579864877,False,78,TWR_216
918580205025,True,88,TWR_102
918580630311,True,50,TWR_329
918581174368,True,35,TWR_170
918581561716,True,89,TWR_079
918581723170,False,77,TWR_136
918582059473,False,14,TWR_043
918582084743,True,68,TWR_217
918582993601,True,29,TWR_304
918583033048,True,64,TWR_020
918583063357,True,73,TWR_107
918583715924,False,68,TWR_479
918584392711,True,13,TWR_134
918584461407,False,70,TWR_063
918584496586,True,64,TWR_050
918584930775,False,85,TWR_048
918585137766,False,60,TWR_031
918585148616,True,67,TWR_141
918585770584,True,77,TWR_314
918585800252,False,91,TWR_228
918586106586,False,57,TWR_296
918586269119,True,98,TWR_106
918586568081,True,99,TWR_105
918586712032,True,61,TWR_153
918587106770,True,55,TWR_048
918587359626,True,5,TWR_072
918587548621,False,47,TWR_221
918587581996,False,48,TWR_086
918587729771,True,19,TWR_194
918588136431,True,3,TWR_399
918588825845,False,49,TWR_017
918589365925,True,64,TWR_077
918589915144,False,0,TWR_177
918590052587,False,89,TWR_138
918590759039,False,4,TWR_078
918590943758,False,37,TWR_089
918591414076,True,71,TWR_147
918591458030,True,0,
918591589823,True,64,TWR_135
918592165525,False,91,TWR_025
918592724766,True,45,TWR_018
918593008578,False,23,TWR_019
918593280440,True,2,TWR_035
918593482331,True,92,TWR_034
918593521006,True,74,TWR_028
918593765711,True,30,TWR_061
918594276982,True,92,TWR_234
918594343845,False,29,TWR_134
918595138315,False,21,TWR_035
918595145112,True,71,TWR_017
918595440130,False,20,TWR_043
918595467139,False,64,TWR_035
918595939306,True,9,TWR_217
918596363878,True,22,TWR_093
918596523152,True,67,TWR_098
918597056829,False,38,TWR_014
918597167064,False,37,TWR_006
918597308268,True,42,TWR_089
918597785308,True,83,TWR_007
918598757527,True,12,TWR_403
918599057680,True,94,TWR_029
918599601959,True,44,TWR_049
918599620611,True,0,TWR_126
918599732557,True,97,TWR_078
918599840853,True,92,TWR_068
918600399955,True,6,TWR_039
918600506062,False,36,TWR_032
918601198885,True,29,TWR_117
918601222993,False,45,TWR_067
918601297604,True,26,TWR_016
918601387070,True,59,TWR_051
918601657466,True,98,TWR_029
918601932032,False,50,TWR_055
918602083761,False,21,TWR_176
918602244331,False,49,TWR_072
918602458325,True,80,TWR_193
918602583329,True,42,TWR_170
918602874642,False,88,TWR_165
918602884797,True,2,TWR_178
918602891324,False,50,TWR_092
918603321558,False,14,TWR_090
918603337351,False,86,TWR_087
918603828849,False,79,TWR_044
918604106208,True,100,TWR_038
918604420712,False,13,TWR_056
918604560177,False,21,TWR_128
918604706474,True,17,TWR_314
918604788242,False,42,TWR_024
918605548088,True,66,TWR_001
918605846862,True,80,TWR_019
918605932109,False,29,TWR_004
918605947756,True,99,TWR_258
918606143397,True,86,TWR_122
918606152369,True,71,TWR_017
918606831312,False,85,TWR_041
918607244157,False,32,TWR_108
918607304606,False,3,TWR_088
918607610633,True,94,TWR_355
918608292420,True,66,TWR_010
918608297407,False,49,TWR_183
918609345646,False,28,TWR_035
918609930218,True,34,TWR_020
918610237679,True,88,TWR_083
918610432533,False,52,TWR_123
918610741069,True,64,TWR_054
918610883633,True,54,TWR_015
918611352885,True,12,TWR_043
918611439217,False,75,TWR_229
918611646876,False,0,TWR_100
918611931113,False,80,TWR_067
918612105539,False,66,TWR_031
918612446667,True,87,TWR_017
918612579345,True,2,TWR_092
918612899327,False,11,TWR_149
918613385303,True,44,TWR_142
918613930214,True,56,TWR_001
918614729199,True,73,TWR_003
918615145225,True,68,TWR_113
918615470562,True,100,TWR_203
918615742667,False,97,TWR_071
918616088091,False,0,TWR_113
918616319802,True,54,TWR_175
918616353231,True,0,TWR_309
918616884203,True,7,TWR_142
918616949739,False,83,TWR_067
918617513325,False,54,TWR_399
918617740533,False,5,TWR_047
918617825308,True,36,TWR_147
918617999521,True,78,TWR_098
918618450083,True,83,TWR_008
918619163247,False,12,TWR_068
918619547472,False,69,TWR_121
918619924126,False,96,TWR_030
918619930972,True,35,TWR_149
918620054076,False,44,TWR_078
918620104855,False,45,TWR_017
918620515349,False,6,TWR_139
918620577172,False,57,TWR_103
918621334484,False,50,TWR_025
918622061938,True,86,TWR_075
918622370616,False,50,TWR_015
918622505239,False,20,TWR_116
918622628777,True,86,TWR_043
918624405402,False,91,TWR_067
918625035499,False,72,TWR_007
918625147377,True,84,TWR_033
918625724671,True,1,TWR_119
918625792787,True,67,TWR_070
918626236090,False,20,TWR_015
918626412328,False,72,TWR_036
918626558140,False,36,TWR_038
918627410430,True,22,TWR_391
918627532118,False,52,TWR_097
918627677155,False,59,TWR_046
918627746667,True,64,TWR_035
918627979724,True,38,TWR_112
918628238707,False,40,TWR_109
918628334692,False,4,TWR_029
918628416575,True,2,TWR_037
918628926576,True,45,TWR_168
918628980027,True,86,TWR_085
918629630857,False,3,TWR_095
918629748727,False,47,TWR_059
918630434247,True,21,TWR_097
918630774093,True,95,TWR_154
918631017155,True,9,TWR_025
918631231993,False,4,TWR_026
918631399401,False,73,TWR_124
918631614931,True,20,TWR_076
918631775357,False,74,TWR_010
918632087531,False,71,TWR_017
918632127923,False,16,TWR_402
918632399901,False,27,TWR_027
918632629719,False,64,TWR_210
918632905061,False,22,TWR_065
918632978535,True,15,TWR_195
918633177480,False,66,TWR_202
918633694617,True,85,TWR_370
918633711193,,37,TWR_258
918633724084,False,84,TWR_291
918634550216,True,59,TWR_109
918634694666,False,10,TWR_109
918634929736,False,87,TWR_023
918635099223,False,18,TWR_109
918635231601,True,48,TWR_018
918635825546,False,82,TWR_170
918635881694,False,82,TWR_298
918635971911,False,80,TWR_068
918636114859,True,95,TWR_039
918636492037,False,96,TWR_105
918636687473,False,66,TWR_055
918637046672,True,54,TWR_038
918637375316,False,43,TWR_021
918637398296,False,14,TWR_047
918637947177,True,34,TWR_002
918637982876,False,70,TWR_017
918638061586,False,85,TWR_230
918638158847,False,29,TWR_081
918638294596,False,55,TWR_044
918638728074,False,24,TWR_394
918638809377,False,48,TWR_351
918638862478,False,99,TWR_302
918638884924,True,66,TWR_052
918639042338,False,40,TWR_142
918639256813,True,74,TWR_207
918639687675,False,69,TWR_038
918640129626,True,14,TWR_156
918640695079,True,87,TWR_014
918640993275,False,44,TWR_014
918641567077,False,14,TWR_180
918642737456,True,46,TWR_131
918642768997,False,93,TWR_051
918642816742,True,18,TWR_216
918643004186,True,15,TWR_029
918643015259,True,95,TWR_012
918643396139,False,73,TWR_032
918643569086,False,77,TWR_025
918643774394,True,46,TWR_037
918643810426,,44,TWR_330
918644068874,True,80,TWR_059
918644109210,True,55,TWR_001
918644347110,True,47,TWR_373
918644779176,True,83,TWR_070
918644847276,False,78,TWR_073
918644884312,True,90,TWR_168
918645038111,False,32,TWR_058
918645124051,True,87,TWR_013
918645159179,,71,TWR_100
918645272822,False,60,TWR_064
918645689727,False,88,TWR_027
918646331504,False,71,TWR_081
918647100434,False,9,TWR_218
918647336743,True,94,TWR_100
918647439475,True,40,TWR_283
918647489402,False,59,TWR_058
918647547914,False,22,TWR_080
918647677764,True,55,TWR_084
918648021756,True,16,TWR_096
918648479139,True,43,TWR_040
918648606935,True,68,TWR_115
918649027664,False,36,TWR_015
918649174966,False,66,TWR_184
918649404491,True,16,TWR_041
918649642719,False,91,TWR_021
918649910946,True,42,TWR_044
918649970409,False,75,TWR_300
918650667644,True,73,TWR_070
918651087940,True,62,TWR_032
918651339677,True,69,TWR_215
918651823168,True,41,TWR_092
918652113468,True,92,TWR_011
918652231901,False,56,TWR_083
918652244897,True,33,TWR_007
918652337143,False,73,TWR_048
918652563013,False,87,TWR_045
918652622320,True,79,TWR_016
918652694369,True,75,TWR_024
918653032484,True,49,TWR_008
918653043870,False,63,TWR_057
918654401763,True,17,TWR_039
918654584280,True,19,TWR_055
918654984428,False,63,TWR_041
918655546199,False,38,TWR_043
918656635401,False,7,TWR_004
918657324532,True,93,TWR_384
918657365938,False,47,TWR_139
918657587204,False,17,TWR_182
918658195603,False,78,TWR_001
918658341072,True,42,TWR_098
918658570832,True,39,TWR_010
918659355558,False,25,TWR_008
918660104622,True,32,TWR_012
918660280619,False,45,TWR_041
918660286914,True,74,TWR_154
918660626647,False,16,TWR_362
918661457617,True,32,TWR_132
918661642599,True,42,TWR_225
918662098122,False,80,TWR_134
918662608027,False,79,TWR_041
918662885003,False,11,TWR_043
918663162195,True,8,TWR_053
918663571006,False,5,TWR_051
918663861118,True,13,TWR_063
918663894274,False,42,TWR_026
918663941470,True,30,TWR_094
918664129261,True,100,TWR_021
918664260498,True,77,TWR_143
918664416298,False,35,TWR_078
918664534549,True,36,TWR_061
918664678697,False,91,TWR_283
918665586415,True,51,TWR_047
918666587357,False,38,TWR_073
918666831822,True,52,TWR_079
918666847218,False,95,TWR_032
918666873181,True,35,TWR_009
918667628074,False,91,TWR_028
918668084889,True,78,TWR_037
918668247132,False,56,TWR_050
918668262032,False,91,TWR_101
918668437028,True,83,TWR_003
918668470325,True,63,TWR_023
918668607252,True,98,TWR_024
918668983193,False,53,TWR_118
918669019208,True,7,TWR_032
918669192918,True,76,TWR_174
918669218196,True,8,TWR_031
918669221121,False,43,TWR_064
918669743840,False,13,TWR_034
918670036982,True,92,TWR_126
918670128972,True,23,TWR_035
918670255496,False,50,TWR_296
918671087985,False,84,TWR_216
918671187564,True,94,TWR_018
918671270375,True,77,TWR_029
918671414897,False,46,TWR_026
918672790155,False,6,TWR_035
918672897780,False,70,TWR_066
918673174406,False,21,TWR_134
918673413661,False,69,TWR_190
918673848685,True,96,TWR_116
918674376708,True,79,TWR_030
918674825358,False,100,
918674962768,True,14,TWR_109
918674979897,True,0,TWR_078
918675009496,True,31,TWR_037
918675339976,False,64,TWR_113
918675487027,True,18,TWR_048
918676329121,True,3,TWR_198
918676631657,False,66,TWR_059
918676848676,True,10,TWR_172
918676986013,True,18,TWR_023
918677115255,False,2,TWR_208
918677968572,False,71,TWR_095
918678179022,True,63,TWR_145
918679300279,True,45,TWR_151
918679908454,True,96,TWR_103
918679992638,True,25,TWR_135
918680751126,True,73,TWR_042
918680985022,False,56,TWR_029
918681915310,True,81,TWR_041
918682482133,True,33,TWR_228
918682557807,True,29,TWR_023
918683269674,True,44,TWR_270
918683446724,False,98,TWR_058
918683957564,False,77,TWR_022
918685438702,True,50,TWR_044
918685767569,False,62,TWR_055
918685963666,False,12,TWR_034
918686352103,True,95,TWR_046
918686636869,True,79,TWR_049
918687263275,False,25,TWR_166
918687418351,True,47,TWR_070
918687477596,True,45,TWR_118
918687502175,False,25,TWR_020
918687643539,True,12,TWR_056
918687718878,True,65,TWR_011
918687727081,True,54,TWR_088
918687738937,False,55,TWR_016
918687817209,True,83,TWR_004
918688173960,True,26,TWR_024
918688208703,True,62,TWR_242
918688962331,True,53,TWR_001
918689065733,True,91,TWR_048
918689639333,True,76,TWR_011
918690044623,True,18,TWR_057
918691001287,True,0,TWR_027
918691803583,True,77,TWR_056
918692304102,True,41,TWR_017
918692568000,True,6,TWR_285
918692864410,True,96,TWR_295
918692946428,False,76,TWR_165
918693369537,True,77,TWR_213
918693592188,True,79,TWR_332
918693601838,True,59,TWR_053
918693725910,True,68,TWR_092
918694036518,True,27,TWR_092
918694503971,False,6,TWR_064
918694684834,True,53,TWR_039
918695209898,True,70,TWR_382
918695447268,True,46,TWR_147
918695577814,True,100,TWR_116
918695671834,False,67,TWR_058
918695702318,False,22,TWR_430
918696227959,True,37,TWR_117
918696500209,True,75,TWR_041
918696506450,True,14,TWR_004
918696998516,True,23,TWR_010
918697126768,True,18,TWR_063
918697643337,False,77,TWR_022
918697881328,True,39,TWR_022
918698217745,False,22,TWR_077
918698467700,False,88,TWR_181
918699013395,True,51,TWR_144
918699070000,True,18,TWR_165
918699137133,False,7,TWR_170
918699226064,True,92,TWR_183
918699484121,False,73,TWR_012
918699805002,True,95,TWR_007
918699887270,True,70,TWR_012
918699916883,False,21,TWR_010
918699972733,False,65,TWR_278
918699983711,True,27,TWR_033
918700586760,True,1,
918701018911,True,28,TWR_022
918701857002,False,15,TWR_011
918702274064,True,65,TWR_017
918702395148,True,4,TWR_056
918702756809,False,10,TWR_049
918703521697,True,74,TWR_315
918703617827,False,40,TWR_024
918703826594,True,66,TWR_015
918704179289,True,90,TWR_144
918704651250,True,30,TWR_191
918704657157,True,92,TWR_348
918704854104,True,98,TWR_112
918705078697,False,27,TWR_361
918705155784,False,9,TWR_105
918705297819,True,97,TWR_297
918705407682,False,86,TWR_171
918705490992,False,98,TWR_056
918705757183,False,74,TWR_132
918706626708,False,7,TWR_108
918706869362,True,56,TWR_040
918707052548,True,56,TWR_057
918707109267,False,0,TWR_311
918707177877,False,63,TWR_082
918707484488,False,49,TWR_010
918707498619,False,80,TWR_259
918708176663,True,85,TWR_136
918708838608,False,5,TWR_226
918708879427,True,39,TWR_089
918709289717,True,43,TWR_162
918709543220,True,45,TWR_044
918709568319,False,3,TWR_045
918709954268,True,4,TWR_001
918709996749,False,33,TWR_008
918710084067,False,80,TWR_048
918710359289,True,61,TWR_218
918710425977,False,11,TWR_053
918710668371,False,12,TWR_248
918711123163,True,10,TWR_090
918711398352,False,61,TWR_078
918711660604,True,87,TWR_174
918712474804,False,4,TWR_003
918712533097,True,39,TWR_054
918712595879,False,30,TWR_089
918713084216,True,75,TWR_013
918713336599,False,15,TWR_073
918713394023,True,93,TWR_156
918713658874,True,68,TWR_056
918714513575,True,92,TWR_079
918715412119,False,100,TWR_025
918715554644,False,93,TWR_103
918716345122,True,66,TWR_150
918716495971,False,75,TWR_438
918716605598,True,29,TWR_045
918716614138,False,56,TWR_062
918717120387,False,56,
918718080443,False,77,TWR_032
918718998498,True,52,TWR_093
918719061621,True,63,TWR_002
918719918855,True,57,TWR_071
918719929315,,99,TWR_047
918720395994,False,3,TWR_050
918720484983,True,7,TWR_076
918720485787,True,24,TWR_087
918720532107,True,53,TWR_045
918720627470,True,22,TWR_097
918720668210,False,18,TWR_012
918720756561,False,25,TWR_127
918720829540,False,39,TWR_054
918721025347,True,79,TWR_001
918721326325,True,56,TWR_008
918721355673,False,64,TWR_158
918721444792,True,26,TWR_120
918721493654,True,72,TWR_306
918721565695,False,0,TWR_014
918721959126,False,36,TWR_044
918722431820,True,29,TWR_147
918722454917,True,42,TWR_090
918722989659,False,75,TWR_045
918723944394,False,71,TWR_006
918724674934,True,63,TWR_044
918724932977,False,27,TWR_081
918724987382,True,77,TWR_020
918725077330,True,72,TWR_078
918725373847,False,76,TWR_037
918726588942,True,37,TWR_010
918726613833,True,66,TWR_036
918726694320,False,57,TWR_101
918727716512,True,22,TWR_118
918727768349,False,20,TWR_214
918727869461,True,66,TWR_054
918728278665,False,32,TWR_010
918728296502,True,48,TWR_189
918728760924,False,15,TWR_098
918729245242,True,17,TWR_080
918729813989,False,65,TWR_200
918730230896,True,70,TWR_014
918730759996,False,23,TWR_040
918731963069,False,14,TWR_048
918732061472,True,67,TWR_015
918732526008,True,18,TWR_080
918732553940,False,81,TWR_035
918732561822,False,57,TWR_049
918732663107,False,79,TWR_227
918732760138,True,100,TWR_078
918734202799,True,81,TWR_142
918734792059,False,79,TWR_092
918734900802,True,55,TWR_272
918734979825,True,24,TWR_071
918735589535,False,36,TWR_054
918735918651,True,52,TWR_092
918736014680,True,29,TWR_222
918736408179,True,79,TWR_066
918736526879,True,64,TWR_089
918736851379,True,57,TWR_003
918736889606,False,22,TWR_036
918736983049,True,64,TWR_064
918737072018,True,76,TWR_361
918737091024,True,50,TWR_016
918737338775,False,57,TWR_050
918737581980,True,82,TWR_080
918737739017,True,13,TWR_354
918738485570,True,53,TWR_141
918738889526,True,37,TWR_070
918739600515,False,80,TWR_066
918739665472,False,67,TWR_032
918739855136,True,17,TWR_020
918740039271,True,75,TWR_133
918740657035,False,19,TWR_020
918741009563,False,65,TWR_023
918741251076,False,99,TWR_014
918741398650,True,79,TWR_084
918741421625,False,89,TWR_012
918741567887,True,43,TWR_474
918741642976,False,38,TWR_074
918742408003,False,18,TWR_225
918742870683,True,10,TWR_048
918743078982,False,71,TWR_043
918743180954,False,67,TWR_018
918743874444,True,76,TWR_054
918743896971,False,5,TWR_090
918744079573,False,20,TWR_061
918744154114,False,73,TWR_079
918744659652,True,48,TWR_095
918744997179,False,42,TWR_043
918745377599,False,58,TWR_009
918745535098,True,35,TWR_118
918745595491,False,44,TWR_082
918745958114,True,89,TWR_017
918746411355,True,37,TWR_019
918747654202,False,34,TWR_207
918748081094,True,6,TWR_093
918748309234,False,71,TWR_336
918748629903,False,77,TWR_021
918748783374,True,70,TWR_003
918749263811,False,14,TWR_362
918750534060,True,91,TWR_112
918750625978,False,89,TWR_112
918750769451,False,33,TWR_085
918752306681,True,79,TWR_042
918752536389,False,87,TWR_023
918752844368,True,88,TWR_138
918753459822,True,64,TWR_010
918753617371,False,63,TWR_080
918753841726,False,84,TWR_040
918753959675,True,7,TWR_149
918754034197,True,61,TWR_148
918754569613,True,30,TWR_036
918754597640,False,17,TWR_035
918754877060,False,30,TWR_030
918755008946,False,85,TWR_025
918755124229,True,63,TWR_054
918755651176,False,33,TWR_036
918755976246,False,86,TWR_182
918756070122,True,18,TWR_051
918757218651,False,40,TWR_038
918757249751,False,55,TWR_214
918757465583,False,65,TWR_010
918757546829,True,68,TWR_134
918757843634,True,66,TWR_021
918757970136,False,83,TWR_099
918758503592,False,7,TWR_214
918758620050,True,79,TWR_132
918758820024,True,41,TWR_278
918759340285,False,27,TWR_125
918759889613,False,66,TWR_138
918760097041,True,0,TWR_058
918760844750,True,71,TWR_095
918761091683,True,13,TWR_082
918761586711,False,87,TWR_060
918762054424,False,18,TWR_319
918762294656,False,23,TWR_125
918762557538,True,97,TWR_052
918764230206,False,22,TWR_101
918764265618,True,83,TWR_081
918764351603,True,21,
918764409657,False,4,TWR_024
918764534958,True,36,TWR_006
918764624310,True,70,TWR_010
918764759274,False,24,TWR_120
918764798660,False,100,TWR_029
918765670844,True,37,TWR_013
918766300020,True,0,TWR_326
918766312876,False,52,TWR_169
918766452453,False,93,TWR_016
918766685440,False,23,TWR_367
918767792297,False,65,TWR_328
918768002206,True,31,TWR_046
918768202514,True,53,TWR_103
918768221462,False,7,TWR_103
918768280529,True,25,TWR_057
918768294570,True,17,TWR_030
918768392070,False,56,TWR_098
918768499634,True,56,TWR_013
918769224170,True,23,TWR_046
918769493025,True,31,TWR_009
918769502913,False,41,TWR_052
918769661076,False,45,TWR_180
918769748771,False,7,TWR_009
918769753981,True,94,TWR_082
918770401882,False,100,TWR_006
918770791023,True,73,TWR_028
918770980600,True,70,TWR_069
918771000941,True,48,TWR_007
918771211118,True,12,TWR_052
918771356036,True,16,TWR_007
918771409361,True,88,TWR_182
918772083970,True,31,TWR_056
918772337553,False,20,TWR_007
918772436303,False,50,TWR_311
918772728313,False,22,TWR_126
918773408660,False,17,TWR_062
918773597623,False,68,TWR_074
918773650170,True,75,TWR_086
918773655347,False,37,TWR_237
918773904836,False,100,TWR_022
918774010584,False,21,TWR_037
918774065466,False,41,TWR_136
918774282158,False,36,TWR_200
918774801423,False,4,TWR_013
918774884818,True,57,TWR_091
918775115854,False,63,TWR_150
918775579927,False,33,TWR_079
918775719463,True,82,TWR_084
918776223687,True,86,TWR_025
918776227561,True,87,TWR_082
918776321392,True,10,TWR_138
918777076693,True,72,TWR_125
918777300707,True,77,TWR_009
918777315761,True,55,TWR_251
918777556269,True,46,TWR_023
918777816561,True,58,TWR_024
918777914852,True,4,TWR_112
918778059107,False,81,TWR_181
918778069478,True,14,TWR_023
918778198758,False,80,TWR_048
918778288911,False,100,TWR_112
918778293161,False,45,TWR_134
918778905619,True,70,TWR_021
918778948768,True,11,TWR_147
918779083221,False,5,TWR_081
918779466167,True,30,TWR_213
918780010572,True,90,TWR_007
918780016559,True,51,TWR_043
918780136605,True,46,TWR_007
918780248603,True,49,TWR_143
918780324145,True,46,TWR_242
918780752198,False,21,TWR_286
918780831278,True,0,TWR_431
918781844052,True,10,
918781915481,True,32,TWR_029
918781968664,False,0,TWR_041
918782164134,True,76,TWR_016
918782448387,True,28,TWR_033
918783074271,False,27,TWR_007
918783204262,False,100,TWR_126
918784234958,False,89,TWR_023
918784266819,True,67,TWR_011
918784517419,True,59,TWR_079
918784572192,False,41,TWR_062
918785030376,True,72,TWR_042
918785081806,True,42,TWR_014
918785119108,False,49,TWR_079
918785357355,True,51,TWR_093
918785631951,True,12,TWR_017
918785736751,True,6,TWR_191
918786043319,False,16,TWR_001
918786085602,True,32,TWR_032
918786411073,False,69,TWR_073
918786505393,True,40,TWR_058
918786600854,False,69,TWR_074
918786639225,True,17,TWR_076
918786661942,True,91,TWR_189
918786825410,False,2,TWR_009
