msisdn,event_occurrence_flag,tenure_in_days,rival_attraction_idx,customer_call_drop_frequency
919340505846,True,99,355,0.0
917900587144,False,16,291,0.0
917364006941,True,55,198,0.0
917417436465,False,83,369,0.0
918061886576,False,26,560,0.0
919697368099,False,50,826,0.0
919824077950,True,80,514,0.0
918253070489,False,75,837,0.0
918139907416,False,99,537,0.0
919400565848,False,85,950,0.0
917512624365,False,71,288,0.0
918027918636,False,1,677,0.0
917543199610,True,59,652,0.0
918889740931,True,41,497,0.0
919744446292,True,13,122,0.0
919436289709,True,12,101,0.0
917656293602,True,12,734,0.0
917790854733,True,88,118,0.0
919300016872,True,78,833,0.0
917449036081,True,42,681,0.0
919654424954,False,79,818,0.0
917158844179,False,33,420,0.0
918932511538,False,83,100,0.0
919714225802,False,7,344,0.0
917835156548,False,47,440,0.0
919094407076,False,4,710,0.0
917491404673,True,69,415,0.0
917825768309,True,100,186,0.0
917605064858,True,41,638,0.0
917841476312,False,31,985,0.0
918912402662,True,31,587,0.0
919763414778,True,41,640,0.0
919319057193,False,82,778,0.0
919361388464,False,39,948,0.0
917387820537,False,72,366,0.0
917828118650,True,58,944,0.0
917732343731,False,83,163,0.0
917523820885,True,41,491,0.0
919984820893,True,91,937,0.0
918652622320,True,7,600,0.0
918244608630,False,29,221,0.0
919685011686,False,63,487,0.0
919607371597,True,43,997,0.0
919252209366,False,59,409,0.0
917883925729,True,97,854,0.0
917575246182,False,47,986,0.0
919210726347,False,80,245,0.0
918512849852,True,89,164,0.0
919807498587,False,27,916,0.0
919037963908,True,6,593,0.0
919779302063,True,25,865,0.0
918860392455,True,35,511,0.0
918207250969,True,9,727,0.0
919485203088,True,0,352,0.0
918051515688,False,67,922,0.0
918418304567,True,72,419,0.0
918990824177,True,1,444,0.0
919105400301,True,82,549,0.0
917630180604,True,78,864,0.0
919877685081,True,52,410,0.0
918400727238,False,43,537,0.0
918362296424,False,50,933,0.0
919445685199,False,61,633,0.0
918179714407,True,67,186,0.0
918669192918,True,6,803,0.0
918933034905,False,86,286,0.0
919411976659,True,67,495,0.0
919995384868,False,34,247,0.0
917528956230,True,42,836,0.0
919747261955,True,59,480,0.0
918547129428,False,60,451,0.0
917272050780,False,2,352,0.0
919829236141,True,98,431,0.0
919692657073,True,82,516,0.0
918123398645,False,14,857,0.0
917923517027,True,10,126,0.0
919778843173,False,55,537,0.0
919296202444,False,84,193,0.0
917453698094,False,21,572,0.0
917811405047,False,19,318,0.0
918533706498,False,77,849,0.0
919284637470,True,86,854,0.0
919239120498,True,77,421,0.0
917257189761,True,21,640,0.0
918689065733,True,42,251,0.0
917488842470,False,35,130,0.0
919401289703,False,4,141,0.0
917413417661,False,84,320,0.0
919089516830,True,41,477,0.0
919087787720,False,75,928,0.0
918292569882,False,75,484,0.0
917613628803,True,37,482,0.0
917521247759,False,22,495,0.0
917535261654,True,13,448,0.0
917120890371,True,6,131,0.0
917458579821,True,42,309,0.0
919281150458,True,59,282,0.0
917689704353,True,22,443,0.0
917563830893,False,83,259,0.0
919057629778,True,68,379,0.0
917862650571,True,96,889,0.0
919145756342,True,73,972,0.0
917698594025,False,2,324,0.0
919135774649,True,60,238,0.0
919300016872,True,22,198,0.0
917722124509,False,31,644,0.0
917956447193,False,22,246,0.0
917515328854,True,10,356,0.0
918897690739,True,62,123,0.0
919021155136,False,50,708,0.0
919017854580,True,98,179,0.0
917227153651,True,88,826,0.0
919376088968,True,27,950,0.0
917578670284,False,49,551,0.0
917564985269,True,6,478,0.0
917749459431,True,64,531,0.0
917400247855,True,38,936,0.0
918124322241,True,86,675,0.0
917838161760,True,66,851,0.0
917639904576,False,12,288,0.0
919931535772,True,100,537,0.0
919721926191,False,53,717,0.0
917446369090,False,58,717,0.0
918158736557,False,74,400,0.0
918052811909,False,16,759,0.0
918647100434,False,8,502,0.0
918601198885,False,36,380,0.0
917351960400,True,91,801,0.0
917566090561,False,54,376,0.0
918294361972,True,68,919,0.0
917773096126,True,88,860,0.0
919940507653,True,83,159,0.0
917473976901,False,44,958,0.0
919906478622,True,39,277,0.0
918166605339,True,34,142,0.0
917158998032,True,90,156,0.0
917968723414,True,65,310,0.0
918296847488,False,52,481,0.0
917399974336,True,0,650,0.0
919534805646,True,23,846,0.0
917304205279,False,25,574,0.0
919119423746,False,86,722,0.0
917801555686,True,66,156,0.0
919320301599,False,31,137,0.0
919649735743,True,94,573,0.0
919021793892,True,19,903,0.0
917582949109,True,1,238,0.0
917983222878,False,24,509,0.0
917290680473,True,23,497,0.0
918557023069,True,84,593,0.0
918350764609,False,49,841,0.0
919305920746,True,45,439,0.0
917365849190,True,85,734,0.0
917293505358,True,14,652,0.0
917067779246,True,43,778,0.0
918244798250,True,86,881,0.0
917674755608,True,18,166,0.0
919237992459,True,49,666,0.0
919800940984,True,63,170,0.0
919179305198,False,94,429,0.0
919192045446,True,79,239,0.0
919316738668,True,45,160,0.0
919390864624,True,50,124,0.0
918384287616,False,70,510,0.0
919349545786,False,45,670,0.0
917381075297,True,89,280,0.0
918904315855,False,78,336,0.0
917935878994,False,13,995,0.0
919385167359,False,24,839,0.0
918745377599,False,10,371,0.0
918718998498,True,37,957,0.0
917107420369,True,58,915,0.0
918628238707,True,54,554,0.0
919107091983,False,57,869,0.0
917741000011,False,91,267,0.0
918784572192,False,2,712,0.0
918089419573,False,99,344,0.0
918966062974,True,14,658,0.0
918193448329,True,84,709,0.0
917329259035,True,96,343,0.0
918504604930,False,40,811,0.0
918934898666,False,7,541,0.0
917308146694,False,31,862,0.0
919235986982,False,79,199,0.0
919691344010,False,19,837,0.0
917751674031,False,80,348,0.0
918432410914,False,39,244,0.0
919722697824,True,89,561,0.0
917136083924,False,31,437,0.0
917807456518,True,50,767,0.0
917025323460,True,66,940,0.0
919676763729,True,77,941,0.0
918878930355,False,7,182,0.0
919011740002,True,1,195,0.0
917125666952,True,58,697,0.0
919482889288,True,76,597,0.0
917570412914,False,80,669,0.0
917933479178,True,8,928,0.0
917864092191,False,98,782,0.0
919550399650,True,5,464,0.0
919101729519,True,36,924,0.0
919843668785,True,99,346,0.0
919989849148,False,18,698,0.0
917052431950,False,51,552,0.0
918235614989,False,71,446,0.0
918870403050,False,59,379,0.0
919473382684,True,29,772,0.0
917824216542,True,71,499,0.0
919456551333,False,44,414,0.0
918508161137,False,36,831,0.0
917970172879,False,62,781,0.0
919550682924,False,5,882,0.0
918808620775,False,94,575,0.0
917600566083,False,65,560,0.0
917978815630,False,2,715,0.0
917557363168,False,72,304,0.0
917711310051,True,67,424,0.0
918131255675,True,55,755,0.0
917364887703,False,98,411,0.0
919033046681,True,8,301,0.0
917772695667,True,90,910,0.0
917788075126,True,79,541,0.0
918140882778,True,3,657,0.0
919200916676,False,78,404,0.0
918044850685,False,48,142,0.0
919387803202,True,82,254,0.0
917610900200,False,59,565,0.0
919032638323,False,61,453,0.0
919981759978,True,0,688,0.0
918511211495,True,50,498,0.0
919220528056,False,49,650,0.0
918124350133,False,96,879,0.0
917145520719,True,59,306,0.0
919943792834,True,79,980,0.0
919849088142,False,58,372,0.0
918782448387,False,47,463,0.0
917582611532,False,32,756,0.0
918635881694,False,87,398,0.0
918449606729,True,66,275,0.0
918811967841,False,25,119,0.0
918863893256,True,53,611,0.0
919763782498,True,36,553,0.0
918541542479,False,35,966,0.0
917882266582,True,37,863,0.0
919325096977,True,3,200,0.0
919786236956,True,64,177,0.0
917692929517,True,4,156,0.0
918955059570,False,69,211,0.0
917431675310,True,39,334,0.0
918265080225,False,66,566,0.0
918905452099,False,66,978,0.0
918173456409,True,0,559,0.0
919572447412,True,36,196,0.0
918206765277,True,73,758,0.0
919202530266,False,59,346,0.0
918095197958,False,13,493,0.0
918834405845,False,40,510,0.0
919882455823,False,95,153,0.0
917526252306,True,90,471,0.0
919321554322,False,31,696,0.0
918000702246,True,7,239,0.0
918536310375,False,72,291,0.0
918786825410,True,84,770,0.0
919990818727,True,24,540,0.0
918406326125,True,37,491,0.0
919939810510,False,48,650,0.0
917830044665,False,22,856,0.0
917953645978,False,92,500,0.0
919940749808,False,35,374,0.0
918305132983,True,79,694,0.0
917809243907,True,0,565,0.0
919107452219,True,91,484,0.0
919845362401,True,62,750,0.0
917922198636,True,73,146,0.0
919038346724,True,81,491,0.0
919839759520,True,31,574,0.0
919632983517,False,78,169,0.0
917572827654,False,42,876,0.0
918139744790,False,40,425,0.0
918265162573,False,53,466,0.0
919678296395,False,72,572,0.0
918955690228,True,11,872,0.0
918576038028,True,8,969,0.0
918563691059,True,68,728,0.0
918974239820,False,57,482,0.0
919171325343,False,83,267,0.0
918368878709,True,67,214,0.0
919620233330,True,83,179,0.0
918820126903,True,24,754,0.0
919107125807,False,84,287,0.0
919165502207,True,33,613,0.0
919044022431,True,21,813,0.0
919708479630,False,37,542,0.0
918977273278,True,60,426,0.0
919835435059,True,51,892,0.0
917772781491,False,67,725,0.0
918283511098,False,94,596,0.0
918263513519,False,28,750,0.0
919083916040,True,43,279,0.0
917863937247,False,0,226,0.0
917121064582,False,35,878,0.0
919657313676,True,21,630,0.0
918264942028,True,14,263,0.0
919868119543,False,87,219,0.0
919197590676,True,38,614,0.0
919992575455,True,58,936,0.0
917548852796,False,1,909,0.0
917483953122,True,73,608,0.0
918966500767,False,13,896,0.0
917678351760,False,82,971,0.0
917606607450,True,41,230,0.0
919449142215,True,55,989,0.0
919180510715,False,54,237,0.0
917322067505,True,80,631,0.0
917416555576,True,95,663,0.0
917715054503,False,14,838,0.0
917752767775,False,52,873,0.0
918203879959,True,30,484,0.0
918406207691,False,81,526,0.0
919792099745,False,55,546,0.0
919343446878,False,6,883,0.0
919353372386,True,17,305,0.0
917670243704,False,31,405,0.0
918260005019,False,45,912,0.0
918875763024,False,100,389,0.0
919564937036,True,71,211,0.0
919098228320,True,7,737,0.0
919029178475,False,5,166,0.0
919768428107,True,16,794,0.0
917598009614,True,94,884,0.0
919592983555,False,39,834,0.0
917542366274,False,36,864,0.0
918211672712,True,69,607,0.0
918958546579,True,42,468,0.0
919977168607,False,0,428,0.0
917965081954,True,90,383,0.0
918042313610,False,41,921,0.0
918042571199,True,58,123,0.0
917272775822,True,26,723,0.0
919703855522,True,84,475,0.0
917106110279,False,67,966,0.0
919894912687,True,63,505,0.0
919660345628,True,3,545,0.0
918186564497,False,37,122,0.0
918856965264,False,0,676,0.0
918963288053,False,95,232,0.0
919730243887,False,4,294,0.0
919334938378,True,24,852,0.0
919914856499,False,25,574,0.0
917232804774,True,27,388,0.0
918090824373,False,29,450,0.0
919883394191,False,42,409,0.0
917399546384,False,82,890,0.0
917887365823,False,75,766,0.0
917685978550,False,2,869,0.0
917801555686,True,14,316,0.0
919122981496,True,74,449,0.0
917240125829,True,56,732,0.0
918131255675,True,20,695,0.0
919054369077,True,36,373,0.0
917744037800,False,20,859,0.0
918135405173,True,97,993,0.0
918819093035,False,89,466,0.0
918866920369,True,93,308,0.0
917068226613,False,8,572,0.0
919452611418,True,7,444,0.0
917371022983,False,20,905,0.0
917567851370,True,71,261,0.0
917515297776,False,84,377,0.0
917370191370,False,13,140,0.0
919536590481,True,15,708,0.0
918718080443,False,91,145,0.0
919295317821,False,35,519,0.0
918792433036,True,94,135,0.0
919328460033,False,7,230,0.0
918513206988,True,49,910,0.0
917701406202,True,41,396,0.0
917610622521,True,80,163,0.0
919606731065,False,5,565,0.0
918423841741,False,72,564,0.0
918076433900,True,61,879,0.0
917677309706,False,21,806,0.0
919499480048,True,44,931,0.0
918963790638,False,10,201,0.0
917947739357,True,24,924,0.0
918360122653,False,63,782,0.0
918564319318,True,35,335,0.0
918686636869,True,24,985,0.0
917518560332,False,10,758,0.0
919833608204,True,1,608,0.0
917951445658,True,36,884,0.0
919291270703,False,6,465,0.0
919608409338,False,10,810,0.0
918528197464,True,54,656,0.0
917879233902,False,62,702,0.0
919408438165,False,33,169,0.0
918456651026,False,68,266,0.0
918352075331,True,18,238,0.0
919739023440,True,89,228,0.0
919939337464,False,3,919,0.0
919576180666,True,87,327,0.0
917081874986,False,72,990,0.0
919385517516,True,72,298,0.0
918335517080,False,71,922,0.0
918718080443,False,81,607,0.0
918420737819,False,20,337,0.0
918827524957,False,43,258,0.0
918818381356,False,59,377,0.0
917571858688,True,93,205,0.0
918939648421,False,55,366,0.0
917217233051,True,22,573,0.0
917313020613,False,100,539,0.0
919350018062,False,85,636,0.0
919319835182,False,6,586,0.0
918450490338,False,48,943,0.0
918491594744,True,20,946,0.0
917639875354,True,90,412,0.0
917417315900,True,35,598,0.0
917603701279,False,66,372,0.0
918384360647,True,90,159,0.0
917372987009,False,10,430,0.0
917899825838,True,14,219,0.0
918615145225,False,89,360,0.0
919180716723,True,89,323,0.0
919946109800,True,48,135,0.0
917394096254,True,57,146,0.0
918354705301,False,30,466,0.0
918925988293,True,55,305,0.0
919601954488,True,16,949,0.0
918397737837,False,21,133,0.0
918931585714,True,10,893,0.0
917926230061,False,54,417,0.0
919515465308,True,0,863,0.0
919302552969,False,73,869,0.0
919060740001,False,84,885,0.0
917080401162,False,25,199,0.0
917182174975,False,56,856,0.0
918828333775,False,21,446,0.0
919800477954,False,15,743,0.0
917892038856,True,82,104,0.0
919493172294,False,77,996,0.0
919299113475,True,45,801,0.0
918362296424,True,57,901,0.0
919031463806,False,14,483,0.0
917754010571,True,47,831,0.0
919964557845,False,91,622,0.0
919815235019,False,70,552,0.0
918507634128,True,1,520,0.0
917843321095,False,85,578,0.0
917340088958,False,39,104,0.0
917490623034,True,46,125,0.0
917999109703,True,95,560,0.0
919763127185,True,17,529,0.0
918640695079,False,18,231,0.0
918514885083,True,34,535,0.0
919257033897,True,77,584,0.0
917742201314,False,85,105,0.0
919392859462,False,90,812,0.0
919201828849,False,86,815,0.0
918197987692,False,51,130,0.0
919774190383,True,16,611,0.0
918035438246,True,43,528,0.0
919503549632,False,45,425,0.0
919698305085,False,92,310,0.0
917802373824,True,31,782,0.0
917081490931,True,74,442,0.0
919869644485,False,21,706,0.0
919251068157,True,33,644,0.0
917725783958,True,7,803,0.0
918016774160,True,18,572,0.0
919381646593,True,35,451,0.0
919755328890,False,93,944,0.0
918727768349,False,83,801,0.0
919436297208,True,53,763,0.0
919607324296,True,81,739,0.0
919268426402,False,15,582,0.0
919486641280,True,83,842,0.0
919234711156,True,72,816,0.0
917660150996,False,18,996,0.0
919249778189,False,9,276,0.0
918297896903,False,81,144,0.0
918404264843,False,94,978,0.0
918992928946,False,40,404,0.0
919465162177,True,16,153,0.0
919045460840,True,76,357,0.0
917127241247,True,28,614,0.0
918309186996,True,26,327,0.0
918240353129,False,44,877,0.0
919159725924,False,14,356,0.0
919057208724,True,2,858,0.0
918226543337,True,46,163,0.0
918688962331,True,99,874,0.0
917981686710,False,75,392,0.0
919654138501,True,25,441,0.0
919454511113,False,77,680,0.0
919781177100,False,0,869,0.0
919785101763,False,53,829,0.0
917746196273,False,84,973,0.0
919534753843,False,18,983,0.0
917566862173,True,13,227,0.0
919536332631,False,54,652,0.0
919547492192,False,76,247,0.0
918051742593,True,6,653,0.0
919190227431,True,59,288,0.0
917895273628,True,100,523,0.0
918573478551,True,39,705,0.0
917576717254,False,73,491,0.0
918456651026,False,40,297,0.0
917373988120,True,58,715,0.0
918745377599,True,59,146,0.0
917442090475,False,43,616,0.0
917674332429,False,32,934,0.0
918778293161,True,8,297,0.0
918789026838,True,74,776,0.0
919261079164,True,50,662,0.0
917491298929,False,16,374,0.0
917533267960,False,2,807,0.0
919179693243,True,2,367,0.0
918636114859,True,69,604,0.0
918095286033,False,39,219,0.0
918080555408,True,36,695,0.0
917610914498,False,52,912,0.0
919832069709,True,29,848,0.0
919383446351,True,51,306,0.0
917115276968,True,47,851,0.0
917661759010,True,97,944,0.0
917684491050,True,40,367,0.0
918210565696,False,50,959,0.0
918673174406,False,8,656,0.0
918348762713,False,64,326,0.0
918084386400,True,43,157,0.0
918163577186,True,15,787,0.0
918383894864,True,52,387,0.0
917081940786,True,83,987,0.0
917523947112,False,47,310,0.0
919964722828,True,85,904,0.0
919703744107,False,84,411,0.0
919278152876,False,80,494,0.0
917087335169,True,30,916,0.0
917288335378,False,45,859,0.0
919577418939,True,15,442,0.0
919030106617,False,58,240,0.0
919209395548,True,0,197,0.0
917328136908,True,79,848,0.0
918778288911,True,97,183,0.0
917260060661,True,98,376,0.0
918346395203,False,19,608,0.0
917630766676,True,75,650,0.0
919255289131,False,11,376,0.0
919515167269,False,49,676,0.0
918232847163,True,11,406,0.0
917465342967,False,68,881,0.0
919836231597,True,38,793,0.0
918300656317,True,22,376,0.0
918566166314,True,97,707,0.0
917623432493,False,79,323,0.0
917186978937,False,56,156,0.0
919024705373,True,41,783,0.0
919888249353,False,54,269,0.0
917603224661,True,43,506,0.0
917427793293,False,21,899,0.0
918935098341,False,66,686,0.0
919422294927,True,54,888,0.0
918716605598,True,31,889,0.0
918190886387,False,13,987,0.0
917398340369,True,48,865,0.0
918557724698,False,60,524,0.0
918891100776,False,29,744,0.0
918256856463,True,24,876,0.0
917509525588,False,75,991,0.0
919535323133,True,36,678,0.0
917322132937,True,87,934,0.0
917732755730,True,82,102,0.0
917871163569,True,61,282,0.0
919291226621,False,84,291,0.0
918218023007,True,77,838,0.0
917793629209,False,73,649,0.0
917768726107,True,100,539,0.0
918571069113,True,74,139,0.0
918250949136,True,71,901,0.0
919598365569,True,50,646,0.0
918745535098,False,90,321,0.0
917939915527,False,33,164,0.0
917485062769,True,22,494,0.0
918768221462,False,31,820,0.0
918047385483,True,30,430,0.0
918131078331,True,18,514,0.0
917241239647,False,69,533,0.0
918295492409,False,60,535,0.0
918224654701,True,77,388,0.0
918815679727,True,89,561,0.0
919238171141,False,59,351,0.0
918804930077,False,99,688,0.0
917306702926,True,96,429,0.0
918511455193,False,6,327,0.0
917104906255,False,51,767,0.0
919600929253,True,95,841,0.0
918817363615,False,4,983,0.0
919956683572,False,76,706,0.0
919122145416,False,36,414,0.0
919877911915,False,60,791,0.0
917289320836,True,11,498,0.0
918243782053,False,59,713,0.0
917932815734,True,71,230,0.0
919820099205,False,58,398,0.0
919918508077,False,14,623,0.0
917011017705,True,64,885,0.0
918639256813,False,16,102,0.0
918164344392,True,23,612,0.0
919744220825,False,72,757,0.0
917568284681,False,28,493,0.0
917937200760,False,14,137,0.0
919743843492,False,8,388,0.0
917935572425,False,51,300,0.0
919800400286,True,40,649,0.0
919927923735,True,80,143,0.0
919637688758,True,94,104,0.0
917255790920,True,87,938,0.0
917899825838,True,46,349,0.0
917791835934,True,93,979,0.0
918518681304,False,52,453,0.0
919453906177,False,79,721,0.0
918260892281,False,53,459,0.0
918397737837,True,12,826,0.0
919321807489,True,95,514,0.0
917909403244,False,97,900,0.0
918830564310,True,50,542,0.0
917762946257,True,99,853,0.0
919238126936,False,26,352,0.0
919716145826,False,42,706,0.0
918377154307,False,20,954,0.0
917028293433,True,69,375,0.0
919544659112,True,88,544,0.0
919145808627,True,98,280,0.0
918431779064,True,35,313,0.0
919140573041,True,79,325,0.0
918525181720,True,47,196,0.0
919998485882,False,79,996,0.0
919213113588,False,74,506,0.0
918468848245,True,81,830,0.0
919457877922,True,12,948,0.0
919658868885,False,47,948,0.0
918897669065,False,34,452,0.0
918996617659,True,96,566,0.0
918896578985,False,79,135,0.0
918437681124,True,44,810,0.0
917601050402,True,89,668,0.0
919381183483,True,14,593,0.0
919692132566,True,74,976,0.0
918717120387,True,73,335,0.0
919807773530,True,66,718,0.0
919495507871,True,45,457,0.0
917730074215,True,67,455,0.0
917904230112,False,43,603,0.0
918703521697,False,100,678,0.0
919113929257,False,81,414,0.0
919516314486,True,83,656,0.0
918449553823,False,71,668,0.0
919845774616,True,19,232,0.0
919774110439,True,8,820,0.0
919162013062,False,32,183,0.0
918978370498,False,49,950,0.0
919391179068,False,88,234,0.0
917891790792,False,49,341,0.0
917234187462,True,57,843,0.0
917080772905,False,52,429,0.0
919170795726,False,60,968,0.0
917857695227,True,33,682,0.0
918571002995,False,98,269,0.0
917567747634,True,7,675,0.0
919996283266,False,9,363,0.0
918373313591,False,14,204,0.0
917372793655,False,13,414,0.0
919726619389,False,8,304,0.0
919910777335,True,61,968,0.0
918284857706,False,8,874,0.0
917234372626,True,94,440,0.0
918357473928,True,83,156,0.0
918542083341,False,86,356,0.0
917793881710,True,24,263,0.0
918428632583,True,61,802,0.0
918695702318,True,50,859,0.0
918897456484,True,0,297,0.0
917842085114,False,80,315,0.0
919557863130,True,66,811,0.0
918636114859,False,89,749,0.0
917085507405,False,32,161,0.0
919090237817,False,2,753,0.0
918651339677,True,88,561,0.0
918170011066,True,12,450,0.0
919923574632,True,22,120,0.0
919823642917,False,0,851,0.0
918555424924,True,72,426,0.0
919806569935,True,39,175,0.0
917501843874,True,46,397,0.0
919380770668,True,30,338,0.0
919578443876,False,41,959,0.0
919853453016,False,25,374,0.0
918769493025,False,26,626,0.0
919774110439,False,22,950,0.0
917242425303,False,29,596,0.0
917169855455,True,41,498,0.0
917107420369,True,32,322,0.0
917735620429,True,84,997,0.0
917080395064,False,24,493,0.0
918288304114,True,100,687,0.0
917254939955,True,76,529,0.0
918985392498,False,58,855,0.0
918541015125,True,61,716,0.0
919684745185,True,26,411,0.0
917499247083,False,5,710,0.0
919812484901,False,62,811,0.0
918007694189,True,80,759,0.0
917476597680,False,21,626,0.0
917920299834,True,2,103,0.0
919987248494,False,0,413,0.0
919568106346,False,94,516,0.0
917674332429,False,65,768,0.0
918109615163,True,65,285,0.0
919774131811,True,27,678,0.0
917577869770,True,18,804,0.0
918256258938,False,82,957,0.0
917833728665,False,19,224,0.0
918108328175,True,72,556,0.0
917252339280,False,82,643,0.0
918743874444,True,45,975,0.0
919965676060,True,91,546,0.0
917842240083,True,36,695,0.0
917528956230,False,75,831,0.0
917816763181,True,54,489,0.0
917126084156,True,47,335,0.0
918683957564,True,33,615,0.0
919698511953,True,10,606,0.0
918711398352,True,33,443,0.0
919041322270,True,53,124,0.0
917353252232,True,2,523,0.0
917405037845,False,83,762,0.0
919850728447,True,45,823,0.0
919884866198,True,66,136,0.0
919351654798,True,96,566,0.0
917888856289,False,64,459,0.0
917919189079,True,93,578,0.0
919816469906,False,73,663,0.0
919101237808,True,6,870,0.0
919256554634,True,33,135,0.0
917137310137,False,83,299,0.0
917822662216,False,20,496,0.0
917602569046,False,5,990,0.0
919508990774,False,30,543,0.0
919981759978,True,10,969,0.0
917039224201,False,71,210,0.0
919754416885,True,69,586,0.0
919114937010,False,14,926,0.0
917627920145,True,71,270,0.0
918947526113,True,16,638,0.0
918232847163,False,35,464,0.0
918201391159,True,85,662,0.0
917446457642,True,32,895,0.0
917564985269,True,66,322,0.0
918881671087,False,12,193,0.0
918446708474,False,48,776,0.0
919541797909,True,94,990,0.0
918342094845,False,98,873,0.0
919933213766,False,70,546,0.0
918235614989,True,67,517,0.0
917384909986,True,62,491,0.0
919851230518,False,39,864,0.0
918369680934,False,73,966,0.0
919721667797,False,68,428,0.0
919436153527,False,44,781,0.0
918061553531,True,30,752,0.0
917575023565,True,17,180,0.0
919219930371,False,4,898,0.0
919858388988,False,92,890,0.0
919621354709,True,37,256,0.0
918206067650,True,39,991,0.0
919473028098,True,10,753,0.0
918780136605,True,72,221,0.0
917311520864,False,91,907,0.0
918997408731,True,68,454,0.0
917803982387,True,93,278,0.0
917560448350,False,96,692,0.0
917144351055,False,77,854,0.0
918947526113,True,71,502,0.0
919679245233,False,94,493,0.0
919779163450,False,32,176,0.0
919844242456,False,8,791,0.0
917440619526,True,18,585,0.0
919125625600,True,0,188,0.0
917600566083,False,37,301,0.0
919319835182,False,3,836,0.0
919864059081,True,41,806,0.0
918054205230,True,26,459,0.0
918044060736,False,53,854,0.0
918165001700,True,19,618,0.0
917685731524,False,32,641,0.0
919907319100,False,1,110,0.0
918144335983,True,71,919,0.0
917378048132,False,53,812,0.0
918458831845,True,2,101,0.0
919858388988,True,44,195,0.0
917992861641,True,52,162,0.0
917995811976,True,81,870,0.0
917752783751,True,53,153,0.0
918240353129,False,65,585,0.0
918405905813,False,83,507,0.0
919655494969,False,73,489,0.0
917813743830,True,64,149,0.0
917558663601,True,66,254,0.0
919249936731,True,49,377,0.0
918120016279,False,93,160,0.0
918670255496,False,12,105,0.0
918138264176,False,30,448,0.0
919200288670,True,96,294,0.0
918734202799,True,70,425,0.0
919847484445,False,56,349,0.0
919234711156,False,45,207,0.0
919734007947,True,86,820,0.0
919461166285,False,20,904,0.0
918547504991,True,48,969,0.0
918190330168,False,51,400,0.0
919402093847,False,72,238,0.0
919303329764,False,27,237,0.0
919240915480,False,53,915,0.0
918845303066,True,69,687,0.0
919043114400,False,7,796,0.0
919022691021,False,82,213,0.0
918289326948,True,38,898,0.0
917314597900,False,89,260,0.0
917002935589,True,27,461,0.0
919362646960,False,43,315,0.0
919698511953,False,56,760,0.0
918048819999,False,2,236,0.0
918901676820,True,22,695,0.0
919547003279,True,98,484,0.0
918252391379,True,80,996,0.0
917188321417,True,32,570,0.0
919587558681,False,67,761,0.0
919176195719,True,100,445,0.0
918750625978,False,89,954,0.0
918505305132,True,23,106,0.0
917126630005,True,11,256,0.0
918550904983,False,8,582,0.0
917768726107,False,9,293,0.0
917154739678,False,56,124,0.0
918865323193,False,56,755,0.0
919332511514,False,94,961,0.0
918995226582,False,29,244,0.0
917953850512,True,38,465,0.0
917552824466,True,82,427,0.0
918732663107,False,2,635,0.0
917376761189,True,16,486,0.0
918039624809,False,42,601,0.0
918525310290,True,21,216,0.0
919246663276,True,53,412,0.0
918616884203,True,39,679,0.0
917933164135,False,79,979,0.0
919978271740,False,46,467,0.0
918039472999,True,96,739,0.0
918649174966,False,75,845,0.0
919396677171,False,57,332,0.0
918856965264,False,79,954,0.0
917662003357,True,53,143,0.0
919620258967,False,2,913,0.0
918715412119,True,22,218,0.0
917384806111,False,22,956,0.0
919679245233,True,88,263,0.0
917653476296,True,44,363,0.0
917633282877,True,87,129,0.0
917595181663,False,71,953,0.0
919775278048,True,47,111,0.0
919398683232,True,47,455,0.0
917140424329,True,56,993,0.0
919755548556,False,93,870,0.0
919007492791,False,56,290,0.0
917755427535,True,68,768,0.0
918368604973,False,93,822,0.0
917454952643,True,22,451,0.0
919602289301,False,12,695,0.0
919558119733,False,48,252,0.0
919733579809,False,9,302,0.0
917714418371,False,88,532,0.0
918175261501,True,20,514,0.0
917065917432,False,89,199,0.0
917385035155,True,1,816,0.0
918630774093,False,54,724,0.0
919204549513,False,84,570,0.0
918138485826,True,80,686,0.0
919273831457,True,79,310,0.0
919912449281,False,51,914,0.0
917304339206,True,31,881,0.0
918816208531,True,26,104,0.0
918666587357,False,11,129,0.0
917490623034,False,75,591,0.0
919963325389,True,11,107,0.0
919781645815,True,88,340,0.0
917490000526,True,25,218,0.0
917517717617,True,60,749,0.0
917368287033,False,80,743,0.0
919075346043,True,3,341,0.0
919810775408,True,18,376,0.0
919409076656,True,27,738,0.0
918925327382,False,26,714,0.0
917987542412,True,30,251,0.0
918694684834,False,13,430,0.0
919357078276,True,18,789,0.0
919390864624,True,6,377,0.0
918767792297,True,59,861,0.0
917090341465,False,100,229,0.0
918182741899,False,96,247,0.0
918632087531,True,7,388,0.0
919033236512,False,92,638,0.0
919222044336,False,94,102,0.0
919657059443,False,88,288,0.0
919991319958,False,65,701,0.0
917241030242,False,40,149,0.0
917396418889,False,11,131,0.0
919551397793,True,12,771,0.0
919964557845,False,46,768,0.0
918292432406,True,57,488,0.0
919721149457,True,56,156,0.0
918134458188,True,27,416,0.0
919586865814,False,92,727,0.0
918786661942,False,3,414,0.0
918039116218,True,21,394,0.0
918606143397,True,68,558,0.0
919906478622,False,25,153,0.0
919843867732,True,81,992,0.0
919842715617,True,38,740,0.0
919767803644,False,51,652,0.0
