msisdn,tenure_in_days,survival_prob_pct,aggregated_call_drop_frequency,handover_failure_rate,average_rsrp_dbm
919763127185,88,75.45,0.0,0.0,44.75
918294586283,23,30.06,0.0,0.0,56.833333333333336
918918110391,24,62.62,0.0,0.0,65.75
919910976189,47,22.41,0.0,0.0,42.333333333333336
919899208510,48,97.64,0.0,0.0,42.333333333333336
918486744752,88,5.38,0.0,0.0,35.5
918626236090,34,30.92,0.0,0.0,39.0
917721508131,72,3.85,0.0,0.0,36.5
918218023007,13,6.53,0.0,0.0,62.25
918015252510,75,40.47,0.0,0.0,24.5
919824629834,75,18.88,0.0,0.0,58.5
918921996951,73,93.57,0.0,0.0,53.25
917288511612,30,31.73,0.0,0.0,57.0
917383060868,87,6.68,0.0,0.0,45.5
917419420333,89,98.44,0.0,0.0,21.714285714285715
917388926568,64,88.88,0.0,0.0,43.77777777777778
918014453592,7,30.7,0.0,0.0,75.0
918437681124,16,68.8,0.0,0.0,59.833333333333336
918342094845,73,32.15,0.0,0.0,32.0
918107721600,92,90.31,0.0,0.0,36.0
917409575959,37,95.76,0.0,0.0,43.0
919062994753,88,83.45,0.0,0.0,52.25
919430335702,86,97.05,0.0,0.0,26.333333333333332
917235414339,38,34.16,0.0,0.0,70.75
919754765491,94,26.19,0.0,0.0,60.25
917696317695,40,54.68,0.0,0.0,38.4
918778288911,7,68.84,0.0,0.0,73.2
919392392791,28,60.86,0.0,0.0,48.54545454545455
919910678913,61,21.53,0.0,0.0,54.75
919296662600,6,50.69,0.0,0.0,44.5
919468061102,72,59.54,0.0,0.0,6.0
919943792834,56,81.5,0.0,0.0,60.0
917425968237,31,73.03,0.0,0.0,68.25
918980446323,55,87.9,0.0,0.0,52.0
918027962091,86,31.49,0.0,0.0,59.90909090909091
918578662692,13,1.15,0.0,0.0,39.666666666666664
917231068718,99,75.67,0.0,0.0,51.25
918553070149,52,14.17,0.0,0.0,69.0
917427670241,1,61.74,0.0,0.0,43.6
918549195708,73,27.53,0.0,0.0,72.0
917861982997,23,86.47,0.0,0.0,53.111111111111114
917660460633,81,31.18,0.0,0.0,58.0
917294708501,59,44.75,0.0,0.0,48.6
917363626724,3,38.53,0.0,0.0,44.666666666666664
918332435144,65,22.17,0.0,0.0,43.2
917959094724,79,55.67,0.0,0.0,38.8
918780136605,69,38.51,0.0,0.0,45.0
918841780103,84,26.05,0.0,0.0,67.0
917888087890,95,33.88,0.0,0.0,54.75
919271808426,85,73.53,0.0,0.0,58.5
917755427535,23,78.14,0.0,0.0,52.333333333333336
918632629719,88,63.34,0.0,0.0,25.666666666666668
918794802316,46,34.63,0.0,0.0,38.44444444444444
919032319170,25,18.66,0.0,0.0,36.6
917544423789,69,87.52,0.0,0.0,38.666666666666664
917369702097,96,67.72,0.0,0.0,39.0
919436503348,76,44.29,0.0,0.0,66.0
919219050244,4,6.39,0.0,0.0,90.0
919654755464,88,82.21,0.0,0.0,46.333333333333336
917428937279,69,63.84,0.0,0.0,66.83333333333333
919354296652,50,96.61,0.0,0.0,68.85714285714286
918768202514,14,57.7,0.0,0.0,53.0
919523652725,23,74.73,0.0,0.0,67.0
919883379418,21,70.88,0.0,0.0,51.75
919090232661,56,86.85,0.0,0.0,40.125
917578257249,23,49.94,0.0,0.0,63.0
918454109425,38,19.17,0.0,0.0,56.333333333333336
919735238728,5,78.14,0.0,0.0,54.4
917302418646,8,91.65,0.0,0.0,28.25
917527033009,57,6.44,0.0,0.0,56.5
919541639799,68,81.32,0.0,0.0,24.375
918820126903,43,50.89,0.0,0.0,46.5
917494650131,7,94.84,0.0,0.0,62.166666666666664
918736014680,87,30.74,0.0,0.0,52.0
919944198153,70,30.08,0.0,0.0,43.0
917933479178,65,66.02,0.0,0.0,53.5
918359418693,36,71.89,0.0,0.0,45.5
918973214822,63,37.86,0.0,0.0,30.5
918609930218,10,7.55,0.0,0.0,58.75
919783290795,61,29.13,0.0,0.0,53.0
917776727492,74,73.17,0.0,0.0,50.2
919396433758,31,49.93,0.0,0.0,68.75
917133272825,38,12.05,0.0,0.0,37.5
919477568014,38,62.89,0.0,0.0,18.25
919715589803,48,61.2,0.0,0.0,17.5
917503869216,21,29.86,0.0,0.0,50.42857142857143
919654138501,23,0.91,0.0,0.0,68.0
917819488717,99,26.53,0.0,0.0,41.4
919849227494,97,14.07,0.0,0.0,52.0
917632857647,86,23.55,0.0,0.0,55.75
917640798731,43,40.4,0.0,0.0,57.6
919964557845,28,34.95,0.0,0.0,44.5
918097176652,99,86.79,0.0,0.0,55.666666666666664
918722454917,48,7.93,0.0,0.0,73.75
918113457241,62,45.38,0.0,0.0,53.0
919590772665,53,53.82,0.0,0.0,32.0
918245363002,89,48.81,0.0,0.0,61.75
918149938334,88,23.01,0.0,0.0,29.75
918560508934,24,44.91,0.0,0.0,60.2
917378134712,50,40.28,0.0,0.0,90.0
918865084042,7,20.56,0.0,0.0,77.0
917417436465,62,41.16,0.0,0.0,50.125
919459788151,35,46.43,0.0,0.0,51.666666666666664
918248867120,19,15.46,0.0,0.0,29.25
917948737873,92,1.53,0.0,0.0,8.0
917420854556,94,63.83,0.0,0.0,9.0
919813090060,29,81.36,0.0,0.0,37.4
918683269674,88,55.91,0.0,0.0,25.0
917484664056,53,53.81,0.0,0.0,31.6
918890129015,45,17.0,0.0,0.0,33.5
919492495810,25,30.56,0.0,0.0,40.333333333333336
917363865392,33,2.56,0.0,0.0,66.2
917688669716,64,24.13,0.0,0.0,63.5
917290050198,90,49.47,0.0,0.0,44.2
918326856608,20,27.14,0.0,0.0,34.333333333333336
917915580209,100,90.37,0.0,0.0,56.333333333333336
919970715367,54,24.1,0.0,0.0,34.666666666666664
917143925622,16,69.21,0.0,0.0,61.2
919765233838,59,84.18,0.0,0.0,75.33333333333333
919031403296,77,98.66,0.0,0.0,66.25
918244922910,63,85.5,0.0,0.0,55.2
918122287361,85,84.62,0.0,0.0,59.57142857142857
918406326125,62,51.53,0.0,0.0,33.0
919127420335,7,26.18,0.0,0.0,64.14285714285714
918064234397,33,62.54,0.0,0.0,31.666666666666668
919152858629,35,47.21,0.0,0.0,44.0
917081940786,41,65.31,0.0,0.0,70.44444444444444
918345483676,72,34.6,0.0,0.0,51.46153846153846
918696506450,93,13.21,0.0,0.0,58.6
918722989659,73,76.99,0.0,0.0,56.75
919563484242,71,91.28,0.0,0.0,53.666666666666664
917231068718,13,27.42,0.0,0.0,51.25
919950934291,48,94.93,0.0,0.0,56.8
919719453060,83,43.02,0.0,0.0,41.0
917281321374,50,54.89,0.0,0.0,42.333333333333336
917087627095,92,67.78,0.0,0.0,60.5
917594448391,41,0.61,0.0,0.0,61.0
917977515194,91,70.93,0.0,0.0,41.75
917611840071,43,56.09,0.0,0.0,45.333333333333336
919276297510,52,86.11,0.0,0.0,51.42857142857143
918629630857,37,74.82,0.0,0.0,53.0
918016926858,72,57.61,0.0,0.0,54.57142857142857
918544167403,90,34.8,0.0,0.0,51.42857142857143
917900587144,76,8.66,0.0,0.0,49.0
918757465583,56,92.88,0.0,0.0,43.285714285714285
919101237808,57,41.54,0.0,0.0,67.125
918526936792,46,69.66,0.0,0.0,58.2
919246290917,82,25.31,0.0,0.0,34.0
918579864877,72,53.95,0.0,0.0,21.0
919158535229,59,39.36,0.0,0.0,46.142857142857146
919292009846,58,99.45,0.0,0.0,59.22222222222222
919170795726,24,25.24,0.0,0.0,43.875
917408390575,35,33.25,0.0,0.0,49.5
919718323324,54,64.69,0.0,0.0,27.0
917425655666,75,4.82,0.0,0.0,63.25
919949873860,39,72.74,0.0,0.0,12.0
917571858688,85,48.16,0.0,0.0,46.75
918324058623,74,26.77,0.0,0.0,61.5
919021988477,15,30.85,0.0,0.0,49.714285714285715
917685978550,10,57.54,0.0,0.0,52.375
917012178595,78,73.09,0.0,0.0,34.5
919139369476,43,44.67,0.0,0.0,54.0
918219828872,39,52.29,0.0,0.0,73.66666666666667
917385035155,45,82.16,0.0,0.0,74.4
919486359959,2,83.83,0.0,0.0,46.333333333333336
918979958124,28,97.36,0.0,0.0,46.333333333333336
919158535229,65,92.36,0.0,0.0,46.142857142857146
919705925058,58,75.51,0.0,0.0,64.25
918087103368,21,62.18,0.0,0.0,15.8
917544998804,91,99.55,0.0,0.0,9.0
917764201331,9,2.23,0.0,0.0,38.8
918129360134,15,28.55,0.0,0.0,60.333333333333336
917743396374,21,12.36,0.0,0.0,66.5
919474899565,97,17.93,0.0,0.0,63.285714285714285
917749681967,17,7.0,0.0,0.0,91.0
919053593200,91,87.83,0.0,0.0,61.1
918813504336,16,18.34,0.0,0.0,20.0
919298461504,1,77.7,0.0,0.0,55.857142857142854
917897171779,52,6.33,0.0,0.0,22.666666666666668
919195302260,74,26.29,0.0,0.0,31.0
917085507405,84,81.13,0.0,0.0,49.857142857142854
919001472250,38,86.33,0.0,0.0,40.0
919550053175,64,26.54,0.0,0.0,45.5
917319246679,75,1.88,0.0,0.0,43.0
917412129737,23,61.29,0.0,0.0,58.666666666666664
917267951754,63,87.4,0.0,0.0,53.42857142857143
919930020860,19,67.37,0.0,0.0,28.0
919788722772,58,52.66,0.0,0.0,49.5
919895853722,26,58.33,0.0,0.0,49.2
918728278665,90,82.93,0.0,0.0,57.75
918222677762,68,82.02,0.0,0.0,43.333333333333336
917046000830,57,79.2,0.0,0.0,54.0
917943239974,53,58.49,0.0,0.0,50.25
917594458674,45,17.79,0.0,0.0,39.0
917805660882,78,32.03,0.0,0.0,25.857142857142858
917638260192,8,21.01,0.0,0.0,62.5
918012659111,89,77.91,0.0,0.0,46.2
918411178445,75,41.09,0.0,0.0,47.2
918439622619,73,78.18,0.0,0.0,60.666666666666664
917491603670,40,98.42,0.0,0.0,77.0
917589356566,32,95.36,0.0,0.0,36.75
919537427612,31,71.66,0.0,0.0,42.875
917716309186,65,29.57,0.0,0.0,45.5
919615083895,31,57.71,0.0,0.0,65.375
917133978190,49,80.94,0.0,0.0,35.375
918652244897,14,38.02,0.0,0.0,68.0
917442090475,64,2.44,0.0,0.0,55.0
918668983193,34,8.54,0.0,0.0,45.8
917084662344,97,2.07,0.0,0.0,44.76923076923077
919405829565,29,19.52,0.0,0.0,65.75
917228180081,49,68.34,0.0,0.0,50.8
919173085046,8,9.41,0.0,0.0,64.66666666666667
919714510040,64,92.94,0.0,0.0,44.666666666666664
918851042925,40,52.78,0.0,0.0,54.714285714285715
919886826923,2,28.74,0.0,0.0,63.0
918107263953,41,79.55,0.0,0.0,58.25
918673848685,14,85.53,0.0,0.0,40.333333333333336
919733576019,24,90.84,0.0,0.0,49.2
917388230363,77,41.26,0.0,0.0,43.0
917248786714,65,73.39,0.0,0.0,31.0
919843668785,89,83.14,0.0,0.0,9.5
919578034538,66,17.33,0.0,0.0,61.0
918679992638,57,47.17,0.0,0.0,57.42857142857143
919120533071,47,48.0,0.0,0.0,46.0
918213144505,97,55.9,0.0,0.0,27.0
917330005804,70,87.64,0.0,0.0,34.2
917425294682,36,20.96,0.0,0.0,61.142857142857146
917053102106,59,31.11,0.0,0.0,83.0
919231951249,8,33.09,0.0,0.0,65.0
918292432406,48,48.72,0.0,0.0,53.5
917189941491,72,26.24,0.0,0.0,59.0
917124660666,12,23.02,0.0,0.0,49.25
918962997637,29,11.53,0.0,0.0,84.66666666666667
919197757742,98,44.64,0.0,0.0,56.625
918900861022,88,59.46,0.0,0.0,51.0
918946252225,31,7.58,0.0,0.0,29.8
918928033396,44,78.88,0.0,0.0,71.57142857142857
919985904649,91,90.63,0.0,0.0,48.5
919474810179,72,15.24,0.0,0.0,55.6
918167514229,3,30.56,0.0,0.0,51.0
918312866234,9,50.16,0.0,0.0,62.333333333333336
918294291435,55,77.81,0.0,0.0,39.0
917903603094,70,14.3,0.0,0.0,26.0
917029335155,93,5.09,0.0,0.0,50.0
918652244897,42,82.89,0.0,0.0,68.0
918773904836,25,91.33,0.0,0.0,36.54545454545455
918965861527,23,90.42,0.0,0.0,74.83333333333333
919204833223,66,44.63,0.0,0.0,51.4
917418115287,78,90.17,0.0,0.0,67.66666666666667
918295287749,34,67.06,0.0,0.0,75.375
917415334610,37,0.21,0.0,0.0,60.5
918991836786,86,12.99,0.0,0.0,54.5
919779696951,68,67.41,0.0,0.0,75.0
919647930485,31,9.13,0.0,0.0,54.285714285714285
919344557360,66,60.61,0.0,0.0,40.333333333333336
918599057680,24,75.28,0.0,0.0,48.0
919332511514,65,68.36,0.0,0.0,64.83333333333333
917775674729,29,56.61,0.0,0.0,49.44444444444444
917453179940,74,46.98,0.0,0.0,37.25
918300636690,61,48.0,0.0,0.0,36.0
917938734379,50,80.52,0.0,0.0,42.90909090909091
919843355206,54,2.93,0.0,0.0,6.0
918858906417,2,98.33,0.0,0.0,29.666666666666668
918583033048,26,26.49,0.0,0.0,48.166666666666664
919842173377,28,41.09,0.0,0.0,59.0
917726945805,51,74.76,0.0,0.0,58.714285714285715
918400944900,20,71.46,0.0,0.0,60.714285714285715
919887681752,67,93.1,0.0,0.0,47.142857142857146
918988586594,0,13.27,0.0,0.0,45.0
919916549321,69,77.06,0.0,0.0,36.5
919835590759,78,70.13,0.0,0.0,24.142857142857142
919568036839,13,41.55,0.0,0.0,42.6
918872899986,22,30.54,0.0,0.0,51.6
919120480340,47,38.37,0.0,0.0,95.0
917698351408,57,9.2,0.0,0.0,58.125
919080741273,40,3.66,0.0,0.0,47.25
919395347941,19,89.23,0.0,0.0,32.166666666666664
917366076664,94,1.95,0.0,0.0,50.2
917682986933,86,55.17,0.0,0.0,65.66666666666667
918563691059,52,1.95,0.0,0.0,43.375
919064435929,63,54.47,0.0,0.0,56.625
918864470731,64,42.32,0.0,0.0,57.833333333333336
917339385087,21,36.44,0.0,0.0,38.0
919438044056,88,35.16,0.0,0.0,23.0
918965979155,19,64.67,0.0,0.0,52.0
919892078691,41,50.97,0.0,0.0,57.833333333333336
917671363930,32,65.04,0.0,0.0,79.0
917759647311,53,4.38,0.0,0.0,53.0
919818012241,99,46.87,0.0,0.0,61.875
919995801715,13,35.91,0.0,0.0,3.0
918466019993,77,53.34,0.0,0.0,57.4
918190638090,62,10.76,0.0,0.0,67.66666666666667
918260573448,66,64.0,0.0,0.0,47.0
919308259281,2,98.9,0.0,0.0,52.333333333333336
919770939734,57,24.94,0.0,0.0,47.4
919998123321,46,32.12,0.0,0.0,48.166666666666664
919309636755,77,13.85,0.0,0.0,62.57142857142857
919642900640,69,59.31,0.0,0.0,96.0
918881694278,97,9.61,0.0,0.0,56.714285714285715
918169288485,87,43.56,0.0,0.0,49.0
919502579013,64,67.21,0.0,0.0,58.0
919807341727,47,45.31,0.0,0.0,37.666666666666664
917486237535,64,39.22,0.0,0.0,44.833333333333336
917084662344,57,79.29,0.0,0.0,44.76923076923077
917662695110,13,5.28,0.0,0.0,56.333333333333336
917271014739,64,27.05,0.0,0.0,61.166666666666664
919215813941,89,45.64,0.0,0.0,40.2
917234364203,99,51.64,0.0,0.0,48.142857142857146
919907299954,1,63.68,0.0,0.0,42.5
917944263862,92,50.05,0.0,0.0,10.0
918927310260,6,25.47,0.0,0.0,63.0
919360791536,11,81.32,0.0,0.0,76.5
917387259395,22,7.07,0.0,0.0,42.166666666666664
917766538381,24,32.99,0.0,0.0,53.333333333333336
918047905204,29,78.48,0.0,0.0,53.42857142857143
919678367783,3,27.43,0.0,0.0,30.5
919493639344,39,99.79,0.0,0.0,34.333333333333336
919906070430,33,58.39,0.0,0.0,65.33333333333333
919110742781,81,37.94,0.0,0.0,38.166666666666664
919150278891,99,71.1,0.0,0.0,42.333333333333336
919079842771,81,53.8,0.0,0.0,57.666666666666664
918526678932,86,85.14,0.0,0.0,63.2
917348849508,85,96.71,0.0,0.0,40.857142857142854
918467782935,30,80.67,0.0,0.0,58.2
917717967293,76,95.5,0.0,0.0,43.333333333333336
919383326135,55,80.13,0.0,0.0,50.0
919628298180,17,88.9,0.0,0.0,63.2
919039557201,85,52.7,0.0,0.0,79.0
918987918631,28,85.13,0.0,0.0,52.0
919277046620,21,36.05,0.0,0.0,23.0
918106724433,61,30.76,0.0,0.0,71.0
917143717638,13,70.79,0.0,0.0,68.5
919941889126,57,23.17,0.0,0.0,57.285714285714285
918567189960,51,48.71,0.0,0.0,34.0
917710985298,38,72.26,0.0,0.0,30.571428571428573
918516642718,62,92.32,0.0,0.0,53.25
917295822679,13,18.64,0.0,0.0,57.0
918394838271,65,48.27,0.0,0.0,30.0
919876451163,49,11.77,0.0,0.0,48.2
918820236332,37,62.84,0.0,0.0,47.0
918153464986,76,24.77,0.0,0.0,72.0
917346992476,72,53.64,0.0,0.0,29.4
919369412470,47,37.35,0.0,0.0,56.166666666666664
917509842017,38,43.99,0.0,0.0,33.25
918757465583,28,3.69,0.0,0.0,43.285714285714285
919300607428,37,11.4,0.0,0.0,98.0
919368536195,85,36.23,0.0,0.0,57.666666666666664
919413674172,60,17.21,0.0,0.0,36.2
917510289448,56,99.65,0.0,0.0,71.77777777777777
917005502537,13,86.46,0.0,0.0,41.2
917080161578,7,22.47,0.0,0.0,22.6
919259977516,62,92.77,0.0,0.0,54.75
919272127173,12,97.85,0.0,0.0,67.66666666666667
917078299575,82,70.15,0.0,0.0,50.5
917355134188,11,23.56,0.0,0.0,47.666666666666664
918328298095,79,25.64,0.0,0.0,69.0
918076732154,26,54.97,0.0,0.0,23.0
919807341727,84,70.18,0.0,0.0,37.666666666666664
918699887270,35,65.05,0.0,0.0,34.166666666666664
917430346953,33,10.33,0.0,0.0,50.714285714285715
918452066459,1,23.47,0.0,0.0,24.25
918755124229,20,35.25,0.0,0.0,59.833333333333336
917867236691,34,33.82,0.0,0.0,55.81818181818182
919171325343,15,90.02,0.0,0.0,48.333333333333336
919403574352,30,58.03,0.0,0.0,50.0
917028399849,8,69.05,0.0,0.0,57.0
919136809970,36,31.2,0.0,0.0,57.8
917753334536,92,1.52,0.0,0.0,35.285714285714285
919832158562,31,96.59,0.0,0.0,53.0
917459798459,32,53.08,0.0,0.0,36.0
919744950470,80,42.16,0.0,0.0,25.5
918909954149,91,79.51,0.0,0.0,53.875
919569646059,58,29.69,0.0,0.0,99.0
919642727683,9,93.84,0.0,0.0,45.45454545454545
917140843630,67,3.8,0.0,0.0,48.6
919122160665,55,96.51,0.0,0.0,47.0
917949324089,49,10.98,0.0,0.0,68.0
917507609787,67,46.09,0.0,0.0,52.0
917495354059,9,1.18,0.0,0.0,42.666666666666664
917693989311,51,76.69,0.0,0.0,68.6
919893398852,66,39.69,0.0,0.0,62.125
919958556372,80,50.12,0.0,0.0,64.33333333333333
917240125829,9,10.76,0.0,0.0,18.5
919219050244,8,54.67,0.0,0.0,90.0
917242447651,0,67.49,0.0,0.0,50.833333333333336
919559721644,52,21.12,0.0,0.0,69.5
917642181881,66,66.09,0.0,0.0,37.833333333333336
919972411520,85,5.25,0.0,0.0,48.5
918725077330,99,10.54,0.0,0.0,41.166666666666664
919772404776,55,6.34,0.0,0.0,88.0
919179693243,44,49.88,0.0,0.0,66.5
918453003039,3,70.44,0.0,0.0,49.5
918721025347,36,90.0,0.0,0.0,48.2
918385817349,30,16.19,0.0,0.0,67.3
919563484242,63,20.82,0.0,0.0,53.666666666666664
918118594780,24,95.33,0.0,0.0,58.0
919195302260,45,60.69,0.0,0.0,31.0
918027587052,57,36.99,0.0,0.0,96.0
917908029328,61,47.25,0.0,0.0,40.666666666666664
918424706705,78,11.12,0.0,0.0,61.5
918856365377,61,65.32,0.0,0.0,56.142857142857146
917813449059,64,91.99,0.0,0.0,59.75
919016446001,83,62.45,0.0,0.0,19.0
918693592188,18,83.77,0.0,0.0,59.0
918993550742,61,74.35,0.0,0.0,35.5
917011492154,66,81.87,0.0,0.0,61.833333333333336
919252218154,79,97.94,0.0,0.0,0.0
918824523903,39,27.92,0.0,0.0,46.4
919317856944,81,19.82,0.0,0.0,33.25
917741553420,3,47.96,0.0,0.0,57.75
917935771229,15,92.28,0.0,0.0,33.0
917682802977,18,56.54,0.0,0.0,88.0
917227093741,16,47.08,0.0,0.0,46.2
917793575163,61,95.42,0.0,0.0,43.0
919278930366,45,99.69,0.0,0.0,39.5
918100558894,95,92.28,0.0,0.0,46.53846153846154
918134408349,16,62.1,0.0,0.0,18.6
918289674203,11,24.42,0.0,0.0,47.4
918668247132,43,77.08,0.0,0.0,37.5
917737605316,33,88.22,0.0,0.0,37.25
917051827414,79,20.92,0.0,0.0,52.23076923076923
919828049969,15,40.6,0.0,0.0,52.5
919913696513,57,83.38,0.0,0.0,46.5
917694904767,49,40.27,0.0,0.0,32.142857142857146
919257033897,46,33.62,0.0,0.0,33.0
918223756141,54,84.51,0.0,0.0,37.142857142857146
917679282378,92,73.94,0.0,0.0,39.857142857142854
919978271740,6,31.7,0.0,0.0,44.5
919413277601,2,41.27,0.0,0.0,39.111111111111114
918109216714,98,9.41,0.0,0.0,29.0
917915066176,8,69.57,0.0,0.0,55.75
919309636755,78,11.88,0.0,0.0,62.57142857142857
918545071541,22,93.6,0.0,0.0,45.8
917805492785,75,12.39,0.0,0.0,67.5
917063824611,11,61.83,0.0,0.0,68.83333333333333
919481449107,79,12.66,0.0,0.0,49.857142857142854
917695782515,39,14.49,0.0,0.0,43.714285714285715
918505462528,1,46.77,0.0,0.0,11.0
918808922662,80,73.46,0.0,0.0,66.0
917858134663,39,3.11,0.0,0.0,43.333333333333336
917787495451,66,50.71,0.0,0.0,0.0
918013592436,91,6.86,0.0,0.0,48.833333333333336
918542061491,39,42.94,0.0,0.0,47.0
917267496095,20,95.73,0.0,0.0,40.333333333333336
919817378520,30,47.59,0.0,0.0,40.0
918299900457,3,34.31,0.0,0.0,56.666666666666664
918648021756,52,83.0,0.0,0.0,30.6
919916892179,50,40.93,0.0,0.0,73.0
919483321097,42,42.71,0.0,0.0,15.0
919555710238,75,93.49,0.0,0.0,42.0
918005034996,69,23.53,0.0,0.0,33.25
917464343720,8,21.16,0.0,0.0,72.28571428571429
919555682594,56,4.3,0.0,0.0,34.75
917248704157,89,49.7,0.0,0.0,48.857142857142854
919578653296,100,44.71,0.0,0.0,46.22222222222222
918845919895,26,73.86,0.0,0.0,48.4
919176669141,35,37.82,0.0,0.0,61.25
917586795774,49,8.0,0.0,0.0,46.75
917379874179,44,21.98,0.0,0.0,71.6
918883149695,98,9.91,0.0,0.0,49.857142857142854
918939413575,88,87.22,0.0,0.0,47.0
918852519609,82,54.06,0.0,0.0,49.3
918405969000,84,26.64,0.0,0.0,47.857142857142854
917875320136,81,5.63,0.0,0.0,43.666666666666664
918067630048,98,93.54,0.0,0.0,38.9
919997747622,99,1.49,0.0,0.0,41.8
917626785308,63,48.25,0.0,0.0,25.0
919586822401,97,37.45,0.0,0.0,44.2
917210588114,67,19.25,0.0,0.0,46.666666666666664
918396729008,10,42.59,0.0,0.0,28.0
919272643775,89,26.7,0.0,0.0,0.0
919157324056,31,0.23,0.0,0.0,53.5
919076631329,15,29.27,0.0,0.0,87.66666666666667
918626558140,89,5.6,0.0,0.0,60.375
919847562279,89,74.36,0.0,0.0,45.333333333333336
919282474254,6,23.25,0.0,0.0,55.2
917388926568,6,46.52,0.0,0.0,43.77777777777778
917705769131,69,84.34,0.0,0.0,37.166666666666664
917195488441,60,80.83,0.0,0.0,68.5
918206888582,99,18.4,0.0,0.0,44.375
917185303518,24,54.82,0.0,0.0,43.857142857142854
917496694873,88,28.04,0.0,0.0,33.166666666666664
918247484671,71,2.24,0.0,0.0,68.5
917273441616,25,57.91,0.0,0.0,53.75
918032398249,55,41.46,0.0,0.0,40.0
919120480340,45,96.97,0.0,0.0,95.0
917092292243,57,81.06,0.0,0.0,50.333333333333336
918115645493,94,55.61,0.0,0.0,76.25
918305302324,30,18.29,0.0,0.0,70.0
918449606729,74,96.61,0.0,0.0,45.333333333333336
919708776837,34,43.79,0.0,0.0,59.166666666666664
918961731598,1,57.72,0.0,0.0,69.0
918328298095,49,71.89,0.0,0.0,69.0
917058984033,12,56.23,0.0,0.0,47.75
918843934986,96,11.91,0.0,0.0,43.0
919628298180,9,73.49,0.0,0.0,63.2
918011294963,43,32.0,0.0,0.0,52.875
918654401763,62,14.9,0.0,0.0,48.8
917822873088,93,74.74,0.0,0.0,73.0
917455566838,69,83.51,0.0,0.0,66.0
918587359626,99,91.66,0.0,0.0,9.0
918194485961,56,87.08,0.0,0.0,50.4
918967277638,73,63.12,0.0,0.0,43.333333333333336
917069927882,56,69.31,0.0,0.0,44.25
918074083133,60,4.72,0.0,0.0,43.5
917286580954,95,89.94,0.0,0.0,49.625
918630434247,52,12.4,0.0,0.0,57.2
918447885778,19,11.35,0.0,0.0,63.57142857142857
918778948768,25,6.72,0.0,0.0,0.0
919665292162,59,37.28,0.0,0.0,42.333333333333336
917695642802,85,2.68,0.0,0.0,47.42857142857143
917781186472,35,81.78,0.0,0.0,57.0
917581923103,62,96.48,0.0,0.0,52.25
917656293602,60,9.72,0.0,0.0,37.2
917067198189,6,40.29,0.0,0.0,57.25
917939777262,37,9.12,0.0,0.0,52.5
919456439760,50,71.61,0.0,0.0,77.5
917843668735,60,47.59,0.0,0.0,57.7
917676479877,73,95.78,0.0,0.0,77.5
919105400301,72,77.01,0.0,0.0,50.0
919070704425,88,80.83,0.0,0.0,39.6
918616884203,36,12.21,0.0,0.0,0.0
918709996749,76,49.82,0.0,0.0,44.333333333333336
917786585993,83,40.84,0.0,0.0,54.125
918463548951,89,31.1,0.0,0.0,48.42857142857143
919476426797,35,46.27,0.0,0.0,38.0
918175945569,34,20.64,0.0,0.0,39.55555555555556
919605585995,40,61.78,0.0,0.0,40.0
917388836304,96,36.69,0.0,0.0,63.4
918916367361,34,38.76,0.0,0.0,40.25
917364194056,32,0.29,0.0,0.0,39.714285714285715
917124834191,31,53.85,0.0,0.0,37.0
919581271298,29,62.86,0.0,0.0,57.142857142857146
918095286033,11,84.06,0.0,0.0,36.666666666666664
917591728242,66,2.83,0.0,0.0,53.75
918774010584,84,32.36,0.0,0.0,76.75
919791039531,50,99.27,0.0,0.0,55.4
918342384949,15,6.68,0.0,0.0,45.5
917046000830,87,83.55,0.0,0.0,54.0
919715255193,98,99.49,0.0,0.0,68.5
919549776132,16,86.78,0.0,0.0,46.666666666666664
919827829512,66,61.78,0.0,0.0,46.0
918819244083,72,81.68,0.0,0.0,80.0
919244294928,73,47.57,0.0,0.0,51.857142857142854
917054848947,43,8.81,0.0,0.0,32.6
917397731675,41,42.23,0.0,0.0,61.0
918967770105,24,84.02,0.0,0.0,45.833333333333336
919945288333,27,59.39,0.0,0.0,44.333333333333336
919980383293,58,74.95,0.0,0.0,52.6
919145756342,48,28.1,0.0,0.0,54.0
917599707677,20,51.13,0.0,0.0,56.0
918937579958,72,74.68,0.0,0.0,48.6
917687117441,52,80.57,0.0,0.0,36.0
917855804722,4,39.64,0.0,0.0,36.57142857142857
918259191105,92,96.85,0.0,0.0,45.0
918305280521,61,58.46,0.0,0.0,59.6
919137464556,58,1.22,0.0,0.0,49.25
919332991673,83,40.65,0.0,0.0,41.666666666666664
918632399901,99,20.14,0.0,0.0,61.0
919816224192,0,90.05,0.0,0.0,50.0
919179693243,46,83.72,0.0,0.0,66.5
917497313534,37,30.8,0.0,0.0,51.0
917515024824,74,35.38,0.0,0.0,38.333333333333336
919124784519,50,96.45,0.0,0.0,87.25
917340272119,23,88.5,0.0,0.0,61.25
918219828872,17,64.44,0.0,0.0,73.66666666666667
917991756673,84,67.44,0.0,0.0,65.0
919486359959,95,93.86,0.0,0.0,46.333333333333336
919875420006,63,13.66,0.0,0.0,63.5
919154908810,58,83.94,0.0,0.0,51.333333333333336
917091729577,47,47.02,0.0,0.0,30.2
919052947074,90,10.57,0.0,0.0,56.5
917201777040,88,64.63,0.0,0.0,47.875
919865312534,81,95.0,0.0,0.0,50.5
